Code;Territoire;Commune;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99
21010A312;BAECK DUPRE;Jette;5,4;5,4;5,4;5,4;5,4;7,4;7,4;7,4;7,4;7,4;7,8;7,8;7,8;7,8;7,8;8,4;8,4;8,4;8,4;8,4;7,8;7,8;7,8;7,8;7,8;6,4;6,4;6,4;6,4;6,4;6;6;6;6;6;8,6;8,6;8,6;8,6;8,6;0;0;0;0;0;5,6;5,6;5,6;5,6;5,6;5,8;5,8;5,8;5,8;5,8;7;7;7;7;7;3,2;3,2;3,2;3,2;3,2;3;3;3;3;3;2,4;2,4;2,4;2,4;2,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;0,6;0,6;0,6;0,6;0,6;0,200;0,2;0,2;0,2;0,2;0,163333333;0,163333333;0,163333333;0,163333333;0,163333333
21010A4MJ;VUB;Jette;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0;0;0;0;0;0;0;0;0
21010A1AJ;ARBRE BALLON;Jette;21,8;21,8;21,8;21,8;21,8;17,2;17,2;17,2;17,2;17,2;19,8;19,8;19,8;19,8;19,8;16,6;16,6;16,6;16,6;16,6;15;15;15;15;15;27,2;27,2;27,2;27,2;27,2;29,4;29,4;29,4;29,4;29,4;24,8;24,8;24,8;24,8;24,8;25,2;25,2;25,2;25,2;25,2;20,8;20,8;20,8;20,8;20,8;24;24;24;24;24;16,6;16,6;16,6;16,6;16,6;13;13;13;13;13;12,6;12,6;12,6;12,6;12,6;12;12;12;12;12;6,6;6,6;6,6;6,6;6,6;4;4;4;4;4;1,8;1,8;1,8;1,8;1,8;1,400;1,4;1,4;1,4;1,4;0,163333333;0,163333333;0,163333333;0,163333333;0,163333333
21010A05-;ALBERT (QUARTIER);Jette;51;51;51;51;51;45,2;45,2;45,2;45,2;45,2;37,6;37,6;37,6;37,6;37,6;29,6;29,6;29,6;29,6;29,6;32,2;32,2;32,2;32,2;32,2;46,4;46,4;46,4;46,4;46,4;50,8;50,8;50,8;50,8;50,8;56,4;56,4;56,4;56,4;56,4;37,8;37,8;37,8;37,8;37,8;35,2;35,2;35,2;35,2;35,2;32,2;32,2;32,2;32,2;32,2;29,6;29,6;29,6;29,6;29,6;27,6;27,6;27,6;27,6;27,6;19,8;19,8;19,8;19,8;19,8;17;17;17;17;17;11,4;11,4;11,4;11,4;11,4;9,8;9,8;9,8;9,8;9,8;5,2;5,2;5,2;5,2;5,2;1,400;1,4;1,4;1,4;1,4;0,653333334;0,653333334;0,653333334;0,653333334;0,653333334
21010A493;LAERBEEK (BOIS DE);Jette;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0;0;0;0;0;0;0;0;0
21010A13-;CITE-JARDIN;Jette;27,4;27,4;27,4;27,4;27,4;26,2;26,2;26,2;26,2;26,2;26,2;26,2;26,2;26,2;26,2;27;27;27;27;27;25,4;25,4;25,4;25,4;25,4;30,4;30,4;30,4;30,4;30,4;29,4;29,4;29,4;29,4;29,4;31,8;31,8;31,8;31,8;31,8;27,2;27,2;27,2;27,2;27,2;33,8;33,8;33,8;33,8;33,8;29;29;29;29;29;29,4;29,4;29,4;29,4;29,4;26,8;26,8;26,8;26,8;26,8;23,2;23,2;23,2;23,2;23,2;21,6;21,6;21,6;21,6;21,6;17,8;17,8;17,8;17,8;17,8;17,6;17,6;17,6;17,6;17,6;14;14;14;14;14;4,400;4,4;4,4;4,4;4,4;1,796666667;1,796666667;1,796666667;1,796666667;1,796666667
21010A00-;CENTRE;Jette;42,2;42,2;42,2;42,2;42,2;44,6;44,6;44,6;44,6;44,6;39;39;39;39;39;29;29;29;29;29;34,4;34,4;34,4;34,4;34,4;41,4;41,4;41,4;41,4;41,4;44,2;44,2;44,2;44,2;44,2;47,8;47,8;47,8;47,8;47,8;45;45;45;45;45;36,6;36,6;36,6;36,6;36,6;40,2;40,2;40,2;40,2;40,2;44;44;44;44;44;38,8;38,8;38,8;38,8;38,8;30,6;30,6;30,6;30,6;30,6;31,8;31,8;31,8;31,8;31,8;22;22;22;22;22;19,6;19,6;19,6;19,6;19,6;14,2;14,2;14,2;14,2;14,2;5,600;5,6;5,6;5,6;5,6;1,47;1,47;1,47;1,47;1,47
21010A141;BRUGMANN;Jette;29,8;29,8;29,8;29,8;29,8;31,8;31,8;31,8;31,8;31,8;30,8;30,8;30,8;30,8;30,8;22,6;22,6;22,6;22,6;22,6;23,4;23,4;23,4;23,4;23,4;30,8;30,8;30,8;30,8;30,8;32,6;32,6;32,6;32,6;32,6;29,8;29,8;29,8;29,8;29,8;29,4;29,4;29,4;29,4;29,4;27,8;27,8;27,8;27,8;27,8;23,8;23,8;23,8;23,8;23,8;24,4;24,4;24,4;24,4;24,4;26,8;26,8;26,8;26,8;26,8;20,8;20,8;20,8;20,8;20,8;20,2;20,2;20,2;20,2;20,2;16,4;16,4;16,4;16,4;16,4;16,2;16,2;16,2;16,2;16,2;13,4;13,4;13,4;13,4;13,4;10,000;10;10;10;10;4,41;4,41;4,41;4,41;4,41
21010A01-;ESSEGHEM;Jette;36,4;36,4;36,4;36,4;36,4;45,4;45,4;45,4;45,4;45,4;47;47;47;47;47;33,4;33,4;33,4;33,4;33,4;27;27;27;27;27;30;30;30;30;30;34,8;34,8;34,8;34,8;34,8;42,8;42,8;42,8;42,8;42,8;37,6;37,6;37,6;37,6;37,6;33,8;33,8;33,8;33,8;33,8;28,8;28,8;28,8;28,8;28,8;29,6;29,6;29,6;29,6;29,6;24,6;24,6;24,6;24,6;24,6;18,2;18,2;18,2;18,2;18,2;19,6;19,6;19,6;19,6;19,6;14,6;14,6;14,6;14,6;14,6;10,8;10,8;10,8;10,8;10,8;10,8;10,8;10,8;10,8;10,8;7,200;7,2;7,2;7,2;7,2;3,92;3,92;3,92;3,92;3,92
21010A21-;MADELEINE;Jette;31;31;31;31;31;26,2;26,2;26,2;26,2;26,2;18,8;18,8;18,8;18,8;18,8;18,6;18,6;18,6;18,6;18,6;21;21;21;21;21;35;35;35;35;35;36,8;36,8;36,8;36,8;36,8;30,2;30,2;30,2;30,2;30,2;23;23;23;23;23;27,6;27,6;27,6;27,6;27,6;21,4;21,4;21,4;21,4;21,4;22,2;22,2;22,2;22,2;22,2;15;15;15;15;15;12;12;12;12;12;13;13;13;13;13;11,8;11,8;11,8;11,8;11,8;9,6;9,6;9,6;9,6;9,6;6,6;6,6;6,6;6,6;6,6;3,800;3,8;3,8;3,8;3,8;1,306666667;1,306666667;1,306666667;1,306666667;1,306666667
21010A02-;LEOPOLD I;Jette;31,4;31,4;31,4;31,4;31,4;36;36;36;36;36;31,8;31,8;31,8;31,8;31,8;21;21;21;21;21;23,2;23,2;23,2;23,2;23,2;34,6;34,6;34,6;34,6;34,6;35,2;35,2;35,2;35,2;35,2;37,6;37,6;37,6;37,6;37,6;37;37;37;37;37;32,6;32,6;32,6;32,6;32,6;27;27;27;27;27;22;22;22;22;22;19,6;19,6;19,6;19,6;19,6;14,6;14,6;14,6;14,6;14,6;16,2;16,2;16,2;16,2;16,2;9;9;9;9;9;10,8;10,8;10,8;10,8;10,8;8,6;8,6;8,6;8,6;8,6;4,400;4,4;4,4;4,4;4,4;2,123333333;2,123333333;2,123333333;2,123333333;2,123333333
21011A11-;LEPREUX;Koekelberg;16,2;16,2;16,2;16,2;16,2;14,6;14,6;14,6;14,6;14,6;11,2;11,2;11,2;11,2;11,2;11,8;11,8;11,8;11,8;11,8;15,4;15,4;15,4;15,4;15,4;15,8;15,8;15,8;15,8;15,8;18;18;18;18;18;16,2;16,2;16,2;16,2;16,2;15;15;15;15;15;14,6;14,6;14,6;14,6;14,6;13,4;13,4;13,4;13,4;13,4;12,6;12,6;12,6;12,6;12,6;9,6;9,6;9,6;9,6;9,6;9,2;9,2;9,2;9,2;9,2;12,8;12,8;12,8;12,8;12,8;7,6;7,6;7,6;7,6;7,6;6,4;6,4;6,4;6,4;6,4;7,2;7,2;7,2;7,2;7,2;3,400;3,4;3,4;3,4;3,4;1,365853658;1,365853658;1,365853658;1,365853658;1,365853658
21011A30-;ARCHERS - FOUREZ;Koekelberg;18;18;18;18;18;19;19;19;19;19;14;14;14;14;14;13,6;13,6;13,6;13,6;13,6;18;18;18;18;18;22,6;22,6;22,6;22,6;22,6;19,4;19,4;19,4;19,4;19,4;17,2;17,2;17,2;17,2;17,2;19,8;19,8;19,8;19,8;19,8;17;17;17;17;17;14,2;14,2;14,2;14,2;14,2;13;13;13;13;13;10;10;10;10;10;6,4;6,4;6,4;6,4;6,4;7,6;7,6;7,6;7,6;7,6;5;5;5;5;5;3,6;3,6;3,6;3,6;3,6;3;3;3;3;3;1,600;1,6;1,6;1,6;1,6;1,024390244;1,024390244;1,024390244;1,024390244;1,024390244
21011A20-;PLATEAU;Koekelberg;29,6;29,6;29,6;29,6;29,6;27,8;27,8;27,8;27,8;27,8;25,4;25,4;25,4;25,4;25,4;24,4;24,4;24,4;24,4;24,4;22,2;22,2;22,2;22,2;22,2;33;33;33;33;33;31,2;31,2;31,2;31,2;31,2;36,4;36,4;36,4;36,4;36,4;31,6;31,6;31,6;31,6;31,6;24,8;24,8;24,8;24,8;24,8;21,2;21,2;21,2;21,2;21,2;16,4;16,4;16,4;16,4;16,4;13,4;13,4;13,4;13,4;13,4;10,4;10,4;10,4;10,4;10,4;8,2;8,2;8,2;8,2;8,2;6,8;6,8;6,8;6,8;6,8;6,2;6,2;6,2;6,2;6,2;2,8;2,8;2,8;2,8;2,8;2,200;2,2;2,2;2,2;2,2;1,024390244;1,024390244;1,024390244;1,024390244;1,024390244
21011A10-;PAIX (AVENUE DE LA);Koekelberg;21,8;21,8;21,8;21,8;21,8;20,4;20,4;20,4;20,4;20,4;14,2;14,2;14,2;14,2;14,2;10,6;10,6;10,6;10,6;10,6;13;13;13;13;13;18,2;18,2;18,2;18,2;18,2;25,8;25,8;25,8;25,8;25,8;22,8;22,8;22,8;22,8;22,8;14,8;14,8;14,8;14,8;14,8;16,4;16,4;16,4;16,4;16,4;14,8;14,8;14,8;14,8;14,8;16,2;16,2;16,2;16,2;16,2;12,6;12,6;12,6;12,6;12,6;12,4;12,4;12,4;12,4;12,4;13,6;13,6;13,6;13,6;13,6;7,2;7,2;7,2;7,2;7,2;6,6;6,6;6,6;6,6;6,6;5,6;5,6;5,6;5,6;5,6;4,000;4;4;4;4;0,170731707;0,170731707;0,170731707;0,170731707;0,170731707
21011A01-;SAINTE-ANNE;Koekelberg;38,4;38,4;38,4;38,4;38,4;44,4;44,4;44,4;44,4;44,4;37,2;37,2;37,2;37,2;37,2;25,4;25,4;25,4;25,4;25,4;24,8;24,8;24,8;24,8;24,8;32;32;32;32;32;33,4;33,4;33,4;33,4;33,4;37,6;37,6;37,6;37,6;37,6;33;33;33;33;33;26,6;26,6;26,6;26,6;26,6;20;20;20;20;20;20,2;20,2;20,2;20,2;20,2;18,8;18,8;18,8;18,8;18,8;13,8;13,8;13,8;13,8;13,8;12;12;12;12;12;8,4;8,4;8,4;8,4;8,4;9,6;9,6;9,6;9,6;9,6;6,6;6,6;6,6;6,6;6,6;3,400;3,4;3,4;3,4;3,4;2,390243903;2,390243903;2,390243903;2,390243903;2,390243903
21011A02-;JACQUET (RUE DE);Koekelberg;24,8;24,8;24,8;24,8;24,8;20,2;20,2;20,2;20,2;20,2;19,2;19,2;19,2;19,2;19,2;11,4;11,4;11,4;11,4;11,4;12,2;12,2;12,2;12,2;12,2;17,6;17,6;17,6;17,6;17,6;19;19;19;19;19;19;19;19;19;19;16,4;16,4;16,4;16,4;16,4;12;12;12;12;12;8;8;8;8;8;6;6;6;6;6;5,8;5,8;5,8;5,8;5,8;5;5;5;5;5;3,8;3,8;3,8;3,8;3,8;2,4;2,4;2,4;2,4;2,4;2,6;2,6;2,6;2,6;2,6;0,4;0,4;0,4;0,4;0,4;0,600;0,6;0,6;0,6;0,6;0,170731707;0,170731707;0,170731707;0,170731707;0,170731707
21011A00-;VANHUFFEL;Koekelberg;15,4;15,4;15,4;15,4;15,4;17,8;17,8;17,8;17,8;17,8;17;17;17;17;17;18,8;18,8;18,8;18,8;18,8;14,4;14,4;14,4;14,4;14,4;14,8;14,8;14,8;14,8;14,8;16,2;16,2;16,2;16,2;16,2;20,2;20,2;20,2;20,2;20,2;16,6;16,6;16,6;16,6;16,6;13,8;13,8;13,8;13,8;13,8;13,8;13,8;13,8;13,8;13,8;12;12;12;12;12;8,6;8,6;8,6;8,6;8,6;6;6;6;6;6;4,8;4,8;4,8;4,8;4,8;2,4;2,4;2,4;2,4;2,4;2;2;2;2;2;1;1;1;1;1;0,400;0,4;0,4;0,4;0,4;0,512195122;0,512195122;0,512195122;0,512195122;0,512195122
21011A12-;BASILIQUE;Koekelberg;14,2;14,2;14,2;14,2;14,2;13,4;13,4;13,4;13,4;13,4;9,6;9,6;9,6;9,6;9,6;7,6;7,6;7,6;7,6;7,6;6,4;6,4;6,4;6,4;6,4;16,4;16,4;16,4;16,4;16,4;18,8;18,8;18,8;18,8;18,8;16;16;16;16;16;0;0;0;0;0;12,2;12,2;12,2;12,2;12,2;12,6;12,6;12,6;12,6;12,6;15,4;15,4;15,4;15,4;15,4;12,2;12,2;12,2;12,2;12,2;10,2;10,2;10,2;10,2;10,2;12,4;12,4;12,4;12,4;12,4;10,6;10,6;10,6;10,6;10,6;7,6;7,6;7,6;7,6;7,6;4,2;4,2;4,2;4,2;4,2;2,000;2;2;2;2;0,341463415;0,341463415;0,341463415;0,341463415;0,341463415
21011A29-;PARC ELISABETH;Koekelberg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0;0;0;0;0;0;0;0;0
21012A552;PFEIFFER;Molenbeek Saint-Jean;12,6;12,6;12,6;12,6;12,6;11,8;11,8;11,8;11,8;11,8;9,2;9,2;9,2;9,2;9,2;7,4;7,4;7,4;7,4;7,4;9,6;9,6;9,6;9,6;9,6;9,8;9,8;9,8;9,8;9,8;11,4;11,4;11,4;11,4;11,4;10,8;10,8;10,8;10,8;10,8;0;0;0;0;0;10,2;10,2;10,2;10,2;10,2;9;9;9;9;9;6;6;6;6;6;4;4;4;4;4;7,4;7,4;7,4;7,4;7,4;4,4;4,4;4,4;4,4;4,4;4,6;4,6;4,6;4,6;4,6;3,6;3,6;3,6;3,6;3,6;3;3;3;3;3;0,400;0,4;0,4;0,4;0,4;0,355172414;0,355172414;0,355172414;0,355172414;0,355172414
21012A833;ELBERS;Molenbeek Saint-Jean;2,2;2,2;2,2;2,2;2,2;2;2;2;2;2;3;3;3;3;3;2;2;2;2;2;0,6;0,6;0,6;0,6;0,6;0,6;0,6;0,6;0,6;0,6;2,2;2,2;2,2;2,2;2,2;2;2;2;2;2;0;0;0;0;0;1,6;1,6;1,6;1,6;1,6;1,8;1,8;1,8;1,8;1,8;2,8;2,8;2,8;2,8;2,8;2,2;2,2;2,2;2,2;2,2;2,8;2,8;2,8;2,8;2,8;3,8;3,8;3,8;3,8;3,8;4,2;4,2;4,2;4,2;4,2;4,4;4,4;4,4;4,4;4,4;6,2;6,2;6,2;6,2;6,2;4,800;4,8;4,8;4,8;4,8;1,243103448;1,243103448;1,243103448;1,243103448;1,243103448
21012A84-;METTEWIE-BUILDINGS;Molenbeek Saint-Jean;16,2;16,2;16,2;16,2;16,2;12,4;12,4;12,4;12,4;12,4;12,6;12,6;12,6;12,6;12,6;11,4;11,4;11,4;11,4;11,4;13;13;13;13;13;12,8;12,8;12,8;12,8;12,8;14,2;14,2;14,2;14,2;14,2;19;19;19;19;19;13,8;13,8;13,8;13,8;13,8;11;11;11;11;11;11,2;11,2;11,2;11,2;11,2;11,8;11,8;11,8;11,8;11,8;10,8;10,8;10,8;10,8;10,8;11,4;11,4;11,4;11,4;11,4;13,8;13,8;13,8;13,8;13,8;11,2;11,2;11,2;11,2;11,2;8,8;8,8;8,8;8,8;8,8;7,6;7,6;7,6;7,6;7,6;3,600;3,6;3,6;3,6;3,6;0,887931034;0,887931034;0,887931034;0,887931034;0,887931034
21012A24-;OSSEGHEM;Molenbeek Saint-Jean;33;33;33;33;33;27,4;27,4;27,4;27,4;27,4;21;21;21;21;21;16,2;16,2;16,2;16,2;16,2;18,2;18,2;18,2;18,2;18,2;26,4;26,4;26,4;26,4;26,4;33,8;33,8;33,8;33,8;33,8;32,2;32,2;32,2;32,2;32,2;21,4;21,4;21,4;21,4;21,4;21;21;21;21;21;22,6;22,6;22,6;22,6;22,6;18,8;18,8;18,8;18,8;18,8;13,8;13,8;13,8;13,8;13,8;14;14;14;14;14;13,6;13,6;13,6;13,6;13,6;12,8;12,8;12,8;12,8;12,8;15,6;15,6;15,6;15,6;15,6;10,4;10,4;10,4;10,4;10,4;5,800;5,8;5,8;5,8;5,8;2,486206896;2,486206896;2,486206896;2,486206896;2,486206896
21012A26-;MACHTENS-NORD;Molenbeek Saint-Jean;23,6;23,6;23,6;23,6;23,6;27,2;27,2;27,2;27,2;27,2;17,2;17,2;17,2;17,2;17,2;17,2;17,2;17,2;17,2;17,2;13,6;13,6;13,6;13,6;13,6;25;25;25;25;25;28,4;28,4;28,4;28,4;28,4;26,6;26,6;26,6;26,6;26,6;22,6;22,6;22,6;22,6;22,6;24;24;24;24;24;23,6;23,6;23,6;23,6;23,6;19,2;19,2;19,2;19,2;19,2;23,4;23,4;23,4;23,4;23,4;27,2;27,2;27,2;27,2;27,2;32;32;32;32;32;26,2;26,2;26,2;26,2;26,2;18,2;18,2;18,2;18,2;18,2;13,4;13,4;13,4;13,4;13,4;3,800;3,8;3,8;3,8;3,8;0,887931034;0,887931034;0,887931034;0,887931034;0,887931034
21012A29-;MARIE-JOSE (PARC);Molenbeek Saint-Jean;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0;0;0;0;0;0;0;0;0
21012A25-;BEEKKANT;Molenbeek Saint-Jean;5,2;5,2;5,2;5,2;5,2;8,2;8,2;8,2;8,2;8,2;9;9;9;9;9;6,2;6,2;6,2;6,2;6,2;5,2;5,2;5,2;5,2;5,2;3,4;3,4;3,4;3,4;3,4;4;4;4;4;4;6,2;6,2;6,2;6,2;6,2;0;0;0;0;0;6,4;6,4;6,4;6,4;6,4;6,8;6,8;6,8;6,8;6,8;4,2;4,2;4,2;4,2;4,2;3,2;3,2;3,2;3,2;3,2;3,2;3,2;3,2;3,2;3,2;1,6;1,6;1,6;1,6;1,6;2,2;2,2;2,2;2,2;2,2;2,2;2,2;2,2;2,2;2,2;1,8;1,8;1,8;1,8;1,8;0,200;0,2;0,2;0,2;0,2;0,177586207;0,177586207;0,177586207;0,177586207;0,177586207
21012A172;GARE OUEST;Molenbeek Saint-Jean;9,6;9,6;9,6;9,6;9,6;11,6;11,6;11,6;11,6;11,6;10,2;10,2;10,2;10,2;10,2;10;10;10;10;10;10;10;10;10;10;9,4;9,4;9,4;9,4;9,4;7,6;7,6;7,6;7,6;7,6;9;9;9;9;9;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;6,8;6,8;6,8;6,8;6,8;5,6;5,6;5,6;5,6;5,6;2,6;2,6;2,6;2,6;2,6;2,4;2,4;2,4;2,4;2,4;0,8;0,8;0,8;0,8;0,8;1;1;1;1;1;0,6;0,6;0,6;0,6;0,6;0,000;0;0;0;0;0;0;0;0;0
21012A041;QUATRE VENTS;Molenbeek Saint-Jean;16;16;16;16;16;15,6;15,6;15,6;15,6;15,6;15,4;15,4;15,4;15,4;15,4;15,6;15,6;15,6;15,6;15,6;13,2;13,2;13,2;13,2;13,2;12,4;12,4;12,4;12,4;12,4;12,6;12,6;12,6;12,6;12,6;13,8;13,8;13,8;13,8;13,8;0;0;0;0;0;10,4;10,4;10,4;10,4;10,4;13,2;13,2;13,2;13,2;13,2;12,2;12,2;12,2;12,2;12,2;11,6;11,6;11,6;11,6;11,6;7,6;7,6;7,6;7,6;7,6;5,6;5,6;5,6;5,6;5,6;6;6;6;6;6;5,6;5,6;5,6;5,6;5,6;2;2;2;2;2;0,400;0,4;0,4;0,4;0,4;0,177586207;0,177586207;0,177586207;0,177586207;0,177586207
21012A10-;DUCHESSE DE BRABANT;Molenbeek Saint-Jean;24;24;24;24;24;24,6;24,6;24,6;24,6;24,6;17,2;17,2;17,2;17,2;17,2;18,2;18,2;18,2;18,2;18,2;17,2;17,2;17,2;17,2;17,2;20;20;20;20;20;22,2;22,2;22,2;22,2;22,2;19,2;19,2;19,2;19,2;19,2;18;18;18;18;18;13;13;13;13;13;9,2;9,2;9,2;9,2;9,2;9,2;9,2;9,2;9,2;9,2;8,2;8,2;8,2;8,2;8,2;5,4;5,4;5,4;5,4;5,4;3,8;3,8;3,8;3,8;3,8;3,4;3,4;3,4;3,4;3,4;2,4;2,4;2,4;2,4;2,4;1,2;1,2;1,2;1,2;1,2;0,000;0;0;0;0;0,177586207;0,177586207;0,177586207;0,177586207;0,177586207
21012A00-;CENTRE;Molenbeek Saint-Jean;18,4;18,4;18,4;18,4;18,4;20;20;20;20;20;24,6;24,6;24,6;24,6;24,6;22,4;22,4;22,4;22,4;22,4;15,4;15,4;15,4;15,4;15,4;14;14;14;14;14;15;15;15;15;15;16,2;16,2;16,2;16,2;16,2;16,8;16,8;16,8;16,8;16,8;16;16;16;16;16;14,8;14,8;14,8;14,8;14,8;13,6;13,6;13,6;13,6;13,6;10;10;10;10;10;7,4;7,4;7,4;7,4;7,4;5,4;5,4;5,4;5,4;5,4;4,4;4,4;4,4;4,4;4,4;2;2;2;2;2;2;2;2;2;2;0,800;0,8;0,8;0,8;0,8;0,177586207;0,177586207;0,177586207;0,177586207;0,177586207
21012A05-;SAINT-JOSEPH;Molenbeek Saint-Jean;9;9;9;9;9;11,2;11,2;11,2;11,2;11,2;11,2;11,2;11,2;11,2;11,2;8,6;8,6;8,6;8,6;8,6;8,6;8,6;8,6;8,6;8,6;6;6;6;6;6;7,6;7,6;7,6;7,6;7,6;9;9;9;9;9;0;0;0;0;0;5,6;5,6;5,6;5,6;5,6;6,6;6,6;6,6;6,6;6,6;5,4;5,4;5,4;5,4;5,4;2,8;2,8;2,8;2,8;2,8;3,2;3,2;3,2;3,2;3,2;2,6;2,6;2,6;2,6;2,6;1,6;1,6;1,6;1,6;1,6;1,4;1,4;1,4;1,4;1,4;0,4;0,4;0,4;0,4;0,4;0,400;0,4;0,4;0,4;0,4;0,177586207;0,177586207;0,177586207;0,177586207;0,177586207
21012A59-;KARREVELD;Molenbeek Saint-Jean;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0;0;0;0;0;0;0;0;0
21012A851;CONDOR;Molenbeek Saint-Jean;15,4;15,4;15,4;15,4;15,4;8,6;8,6;8,6;8,6;8,6;6,4;6,4;6,4;6,4;6,4;4,6;4,6;4,6;4,6;4,6;6,4;6,4;6,4;6,4;6,4;14,6;14,6;14,6;14,6;14,6;15,2;15,2;15,2;15,2;15,2;10;10;10;10;10;0;0;0;0;0;7,4;7,4;7,4;7,4;7,4;8,6;8,6;8,6;8,6;8,6;8;8;8;8;8;6,4;6,4;6,4;6,4;6,4;8,4;8,4;8,4;8,4;8,4;8;8;8;8;8;4;4;4;4;4;4,6;4,6;4,6;4,6;4,6;2,8;2,8;2,8;2,8;2,8;0,000;0;0;0;0;0;0;0;0;0
21012A882;DARING;Molenbeek Saint-Jean;4,8;4,8;4,8;4,8;4,8;5;5;5;5;5;2,2;2,2;2,2;2,2;2,2;2;2;2;2;2;2,4;2,4;2,4;2,4;2,4;6;6;6;6;6;4,8;4,8;4,8;4,8;4,8;5,2;5,2;5,2;5,2;5,2;0;0;0;0;0;3,8;3,8;3,8;3,8;3,8;1;1;1;1;1;3,2;3,2;3,2;3,2;3,2;2;2;2;2;2;2;2;2;2;2;1,8;1,8;1,8;1,8;1,8;0,8;0,8;0,8;0,8;0,8;1;1;1;1;1;0,4;0,4;0,4;0,4;0,4;0,400;0,4;0,4;0,4;0,4;0;0;0;0;0
21012A22-;BRASILIA;Molenbeek Saint-Jean;1,2;1,2;1,2;1,2;1,2;1,8;1,8;1,8;1,8;1,8;2,2;2,2;2,2;2,2;2,2;1;1;1;1;1;1,4;1,4;1,4;1,4;1,4;1,6;1,6;1,6;1,6;1,6;2,2;2,2;2,2;2,2;2,2;3;3;3;3;3;0;0;0;0;0;1,2;1,2;1,2;1,2;1,2;1,6;1,6;1,6;1,6;1,6;1,4;1,4;1,4;1,4;1,4;1,2;1,2;1,2;1,2;1,2;1,4;1,4;1,4;1,4;1,4;1,6;1,6;1,6;1,6;1,6;2;2;2;2;2;1,2;1,2;1,2;1,2;1,2;0,8;0,8;0,8;0,8;0,8;0,600;0,6;0,6;0,6;0,6;0,177586207;0,177586207;0,177586207;0,177586207;0,177586207
21012A13-;BIRMINGHAM-NORD;Molenbeek Saint-Jean;11,4;11,4;11,4;11,4;11,4;13,6;13,6;13,6;13,6;13,6;13;13;13;13;13;7,6;7,6;7,6;7,6;7,6;8,2;8,2;8,2;8,2;8,2;11,4;11,4;11,4;11,4;11,4;11,2;11,2;11,2;11,2;11,2;11,6;11,6;11,6;11,6;11,6;0;0;0;0;0;10,8;10,8;10,8;10,8;10,8;6,4;6,4;6,4;6,4;6,4;5,8;5,8;5,8;5,8;5,8;5,4;5,4;5,4;5,4;5,4;5;5;5;5;5;4,2;4,2;4,2;4,2;4,2;3,6;3,6;3,6;3,6;3,6;2;2;2;2;2;0,6;0,6;0,6;0,6;0,6;0,400;0,4;0,4;0,4;0,4;0,177586207;0,177586207;0,177586207;0,177586207;0,177586207
