Code postal de l'implantation;Libellé commune de l'implantation;Sexe;Age;Code postal du domicile légal;Libellé de la commune de domicile légal;Code INS du domicile belge;Code INS de l'arrondissement du domicile belge;Distance en km;Sum of Compte;Bxl / hors bxl logement;Lieu logement;Code postal logement;Code INS logement;Code INS Arrondissement logement
1070;ANDERLECHT;Femme;33;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;6;1;Brussels;SAINT-JOSSE-TEN-NOODE;1210;21014;21000
1070;ANDERLECHT;Femme;33;7700;MOUSCRON;57096;57000;74;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;33;9280;LEBBEKE;42011;42000;22;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;34;1083;GANSHOREN;21008;21000;5;1;Brussels;GANSHOREN;1083;21008;21000
1070;ANDERLECHT;Femme;34;1170;WATERMAEL-BOITSFORT;21017;21000;10;1;Brussels;WATERMAEL-BOITSFORT;1170;21017;21000
1070;ANDERLECHT;Femme;34;1190;FOREST;21007;21000;3;2;Brussels;FOREST;1190;21007;21000
1070;ANDERLECHT;Femme;34;1780;WEMMEL;23102;23000;9;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;34;2000;ANVERS;11002;11000;48;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;34;6000;CHARLEROI;52011;52000;46;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;34;9300;ALOST;41002;41000;20;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;35;1030;SCHAERBEEK;21015;21000;8;2;Brussels;SCHAERBEEK;1030;21015;21000
1070;ANDERLECHT;Femme;35;1040;ETTERBEEK;21005;21000;7;2;Brussels;ETTERBEEK;1040;21005;21000
1070;ANDERLECHT;Femme;35;1050;IXELLES;21009;21000;6;1;Brussels;IXELLES;1050;21009;21000
1070;ANDERLECHT;Femme;35;1060;SAINT-GILLES;21013;21000;4;1;Brussels;SAINT-GILLES;1060;21013;21000
1070;ANDERLECHT;Femme;35;1080;MOLENBEEK SAINT-JEAN;21012;21000;3;1;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000
1070;ANDERLECHT;Femme;35;1082;BERCHEM SAINTE-AGATHE;21003;21000;4;1;Brussels;BERCHEM SAINTE-AGATHE;1082;21003;21000
1070;ANDERLECHT;Femme;35;1083;GANSHOREN;21008;21000;5;1;Brussels;GANSHOREN;1083;21008;21000
1070;ANDERLECHT;Femme;35;1190;FOREST;21007;21000;3;3;Brussels;FOREST;1190;21007;21000
1070;ANDERLECHT;Femme;35;1840;LONDERZEEL;23045;23000;20;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;35;7830;SILLY;51068;51000;31;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;35;9300;ALOST;41002;41000;20;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;35;(blank);(blank);(blank);(blank);(blank);1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;36;1060;SAINT-GILLES;21013;21000;4;1;Brussels;SAINT-GILLES;1060;21013;21000
1070;ANDERLECHT;Femme;36;1070;ANDERLECHT;21001;21000;0;2;Brussels;ANDERLECHT;1070;21001;21000
1070;ANDERLECHT;Femme;36;1080;MOLENBEEK SAINT-JEAN;21012;21000;3;2;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000
1070;ANDERLECHT;Femme;36;1081;KOEKELBERG;21011;21000;4;1;Brussels;KOEKELBERG;1081;21011;21000
1070;ANDERLECHT;Femme;36;1083;GANSHOREN;21008;21000;5;2;Brussels;GANSHOREN;1083;21008;21000
1070;ANDERLECHT;Femme;36;1190;FOREST;21007;21000;3;1;Brussels;FOREST;1190;21007;21000
1070;ANDERLECHT;Femme;36;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;6;1;Brussels;SAINT-JOSSE-TEN-NOODE;1210;21014;21000
1070;ANDERLECHT;Femme;36;1640;RHODE-SAINT-GENESE;23101;23000;11;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;36;1730;ASSE;23002;23000;10;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;37;1030;SCHAERBEEK;21015;21000;8;1;Brussels;SCHAERBEEK;1030;21015;21000
1070;ANDERLECHT;Femme;37;1070;ANDERLECHT;21001;21000;0;3;Brussels;ANDERLECHT;1070;21001;21000
1070;ANDERLECHT;Femme;37;1080;MOLENBEEK SAINT-JEAN;21012;21000;3;1;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000
1070;ANDERLECHT;Femme;37;1081;KOEKELBERG;21011;21000;4;1;Brussels;KOEKELBERG;1081;21011;21000
1070;ANDERLECHT;Femme;37;1430;REBECQ;25123;25000;21;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;37;1650;BEERSEL;23003;23000;9;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;37;2000;ANVERS;11002;11000;48;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;37;9470;DENDERLEEUW;41011;41000;18;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;38;1000;BRUXELLES;21004;21000;9;1;Brussels;BRUXELLES;1000;21004;21000
1070;ANDERLECHT;Femme;38;1082;BERCHEM SAINTE-AGATHE;21003;21000;4;1;Brussels;BERCHEM SAINTE-AGATHE;1082;21003;21000
1070;ANDERLECHT;Femme;38;1090;JETTE;21010;21000;6;1;Brussels;JETTE;1090;21010;21000
1070;ANDERLECHT;Femme;38;1200;WOLUWE SAINT-LAMBERT;21018;21000;10;1;Brussels;WOLUWE SAINT-LAMBERT;1200;21018;21000
1070;ANDERLECHT;Femme;38;1420;BRAINE-L'ALLEUD;25014;25000;18;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;38;1600;SINT-PIETERS-LEEUW;23077;23000;6;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;38;1800;VILVORDE;23088;23000;15;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;38;2000;ANVERS;11002;11000;48;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;39;1050;IXELLES;21009;21000;6;2;Brussels;IXELLES;1050;21009;21000
1070;ANDERLECHT;Femme;39;1080;MOLENBEEK SAINT-JEAN;21012;21000;3;1;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000
1070;ANDERLECHT;Femme;39;1180;UCCLE;21016;21000;6;2;Brussels;UCCLE;1180;21016;21000
1070;ANDERLECHT;Femme;39;1200;WOLUWE SAINT-LAMBERT;21018;21000;10;1;Brussels;WOLUWE SAINT-LAMBERT;1200;21018;21000
1070;ANDERLECHT;Femme;39;1480;TUBIZE;25105;25000;17;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;40;1000;BRUXELLES;21004;21000;9;1;Brussels;BRUXELLES;1000;21004;21000
1070;ANDERLECHT;Femme;40;1060;SAINT-GILLES;21013;21000;4;1;Brussels;SAINT-GILLES;1060;21013;21000
1070;ANDERLECHT;Femme;40;1081;KOEKELBERG;21011;21000;4;1;Brussels;KOEKELBERG;1081;21011;21000
1070;ANDERLECHT;Femme;40;1090;JETTE;21010;21000;6;2;Brussels;JETTE;1090;21010;21000
1070;ANDERLECHT;Femme;40;1190;FOREST;21007;21000;3;1;Brussels;FOREST;1190;21007;21000
1070;ANDERLECHT;Femme;40;1440;BRAINE-LE-CHATEAU;25015;25000;17;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;40;1700;DILBEEK;23016;23000;5;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;41;1000;BRUXELLES;21004;21000;9;2;Brussels;BRUXELLES;1000;21004;21000
1070;ANDERLECHT;Femme;41;1070;ANDERLECHT;21001;21000;0;1;Brussels;ANDERLECHT;1070;21001;21000
1070;ANDERLECHT;Femme;41;1083;GANSHOREN;21008;21000;5;1;Brussels;GANSHOREN;1083;21008;21000
1070;ANDERLECHT;Femme;41;1090;JETTE;21010;21000;6;2;Brussels;JETTE;1090;21010;21000
1070;ANDERLECHT;Femme;41;1170;WATERMAEL-BOITSFORT;21017;21000;10;1;Brussels;WATERMAEL-BOITSFORT;1170;21017;21000
1070;ANDERLECHT;Femme;41;1180;UCCLE;21016;21000;6;1;Brussels;UCCLE;1180;21016;21000
1070;ANDERLECHT;Femme;41;1420;BRAINE-L'ALLEUD;25014;25000;18;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;41;1800;VILVORDE;23088;23000;15;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;41;3000;LOUVAIN;24062;24000;30;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;41;9470;DENDERLEEUW;41011;41000;18;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;42;1000;BRUXELLES;21004;21000;9;1;Brussels;BRUXELLES;1000;21004;21000
1070;ANDERLECHT;Femme;42;1030;SCHAERBEEK;21015;21000;8;1;Brussels;SCHAERBEEK;1030;21015;21000
1070;ANDERLECHT;Femme;42;1050;IXELLES;21009;21000;6;1;Brussels;IXELLES;1050;21009;21000
1070;ANDERLECHT;Femme;42;1080;MOLENBEEK SAINT-JEAN;21012;21000;3;1;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000
1070;ANDERLECHT;Femme;42;1081;KOEKELBERG;21011;21000;4;1;Brussels;KOEKELBERG;1081;21011;21000
1070;ANDERLECHT;Femme;42;1160;AUDERGHEM;21002;21000;10;1;Brussels;AUDERGHEM;1160;21002;21000
1070;ANDERLECHT;Femme;42;1420;BRAINE-L'ALLEUD;25014;25000;18;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;42;1730;ASSE;23002;23000;10;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;42;1760;ROOSDAAL;23097;23000;14;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;42;9400;NINOVE;41048;41000;20;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;43;0002;REGION FLAMANDE;(blank);(blank);65;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;43;1040;ETTERBEEK;21005;21000;7;1;Brussels;ETTERBEEK;1040;21005;21000
1070;ANDERLECHT;Femme;43;1050;IXELLES;21009;21000;6;1;Brussels;IXELLES;1050;21009;21000
1070;ANDERLECHT;Femme;43;1070;ANDERLECHT;21001;21000;0;2;Brussels;ANDERLECHT;1070;21001;21000
1070;ANDERLECHT;Femme;43;1190;FOREST;21007;21000;3;2;Brussels;FOREST;1190;21007;21000
1070;ANDERLECHT;Femme;43;1480;TUBIZE;25105;25000;17;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;44;0002;REGION FLAMANDE;(blank);(blank);40;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;44;1000;BRUXELLES;21004;21000;9;1;Brussels;BRUXELLES;1000;21004;21000
1070;ANDERLECHT;Femme;44;1080;MOLENBEEK SAINT-JEAN;21012;21000;3;1;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000
1070;ANDERLECHT;Femme;44;1190;FOREST;21007;21000;3;2;Brussels;FOREST;1190;21007;21000
1070;ANDERLECHT;Femme;44;1430;REBECQ;25123;25000;21;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;45;1000;BRUXELLES;21004;21000;9;1;Brussels;BRUXELLES;1000;21004;21000
1070;ANDERLECHT;Femme;45;1090;JETTE;21010;21000;6;1;Brussels;JETTE;1090;21010;21000
1070;ANDERLECHT;Femme;45;1750;LENNIK;23104;23000;9;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;45;3090;OVERIJSE;23062;23000;18;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;46;1060;SAINT-GILLES;21013;21000;4;1;Brussels;SAINT-GILLES;1060;21013;21000
1070;ANDERLECHT;Femme;46;1180;UCCLE;21016;21000;6;2;Brussels;UCCLE;1180;21016;21000
1070;ANDERLECHT;Femme;46;1410;WATERLOO;25110;25000;15;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;46;(blank);(blank);(blank);(blank);(blank);1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;47;1060;SAINT-GILLES;21013;21000;4;1;Brussels;SAINT-GILLES;1060;21013;21000
1070;ANDERLECHT;Femme;47;1070;ANDERLECHT;21001;21000;0;1;Brussels;ANDERLECHT;1070;21001;21000
1070;ANDERLECHT;Femme;47;1780;WEMMEL;23102;23000;9;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;48;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;6;1;Brussels;SAINT-JOSSE-TEN-NOODE;1210;21014;21000
1070;ANDERLECHT;Femme;49;1082;BERCHEM SAINTE-AGATHE;21003;21000;4;1;Brussels;BERCHEM SAINTE-AGATHE;1082;21003;21000
1070;ANDERLECHT;Femme;49;1620;DROGENBOS;23098;23000;4;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;50;1000;BRUXELLES;21004;21000;9;1;Brussels;BRUXELLES;1000;21004;21000
1070;ANDERLECHT;Femme;52;1050;IXELLES;21009;21000;6;1;Brussels;IXELLES;1050;21009;21000
1070;ANDERLECHT;Femme;52;1090;JETTE;21010;21000;6;1;Brussels;JETTE;1090;21010;21000
1070;ANDERLECHT;Femme;52;9300;ALOST;41002;41000;20;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;53;1330;RIXENSART;25091;25000;20;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Femme;56;1030;SCHAERBEEK;21015;21000;8;1;Brussels;SCHAERBEEK;1030;21015;21000
1070;ANDERLECHT;Femme;66;1000;BRUXELLES;21004;21000;9;1;Brussels;BRUXELLES;1000;21004;21000
1070;ANDERLECHT;Femme;(blank);(blank);(blank);(blank);(blank);(blank);1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;17;1180;UCCLE;21016;21000;6;1;Brussels;UCCLE;1180;21016;21000
1070;ANDERLECHT;Homme;17;(blank);(blank);(blank);(blank);(blank);1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;18;1000;BRUXELLES;21004;21000;9;4;Brussels;BRUXELLES;1000;21004;21000
1070;ANDERLECHT;Homme;18;1030;SCHAERBEEK;21015;21000;8;2;Brussels;SCHAERBEEK;1030;21015;21000
1070;ANDERLECHT;Homme;18;1040;ETTERBEEK;21005;21000;7;1;Brussels;ETTERBEEK;1040;21005;21000
1070;ANDERLECHT;Homme;18;1060;SAINT-GILLES;21013;21000;4;1;Brussels;SAINT-GILLES;1060;21013;21000
1070;ANDERLECHT;Homme;18;1070;ANDERLECHT;21001;21000;0;9;Brussels;ANDERLECHT;1070;21001;21000
1070;ANDERLECHT;Homme;18;1080;MOLENBEEK SAINT-JEAN;21012;21000;3;2;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000
1070;ANDERLECHT;Homme;18;1081;KOEKELBERG;21011;21000;4;2;Brussels;KOEKELBERG;1081;21011;21000
1070;ANDERLECHT;Homme;18;1082;BERCHEM SAINTE-AGATHE;21003;21000;4;1;Brussels;BERCHEM SAINTE-AGATHE;1082;21003;21000
1070;ANDERLECHT;Homme;18;1083;GANSHOREN;21008;21000;5;4;Brussels;GANSHOREN;1083;21008;21000
1070;ANDERLECHT;Homme;18;1090;JETTE;21010;21000;6;2;Brussels;JETTE;1090;21010;21000
1070;ANDERLECHT;Homme;18;1180;UCCLE;21016;21000;6;2;Brussels;UCCLE;1180;21016;21000
1070;ANDERLECHT;Homme;18;1190;FOREST;21007;21000;3;1;Brussels;FOREST;1190;21007;21000
1070;ANDERLECHT;Homme;18;1200;WOLUWE SAINT-LAMBERT;21018;21000;10;1;Brussels;WOLUWE SAINT-LAMBERT;1200;21018;21000
1070;ANDERLECHT;Homme;18;1480;TUBIZE;25105;25000;17;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;18;1600;SINT-PIETERS-LEEUW;23077;23000;6;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;18;1640;RHODE-SAINT-GENESE;23101;23000;11;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;18;1650;BEERSEL;23003;23000;9;3;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;18;5150;FLOREFFE;92045;92000;55;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;18;7500;TOURNAI;57081;57000;67;3;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;18;7850;ENGHIEN;51067;51000;28;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;18;9470;DENDERLEEUW;41011;41000;18;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;18;(blank);(blank);(blank);(blank);(blank);15;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;19;1000;BRUXELLES;21004;21000;9;7;Brussels;BRUXELLES;1000;21004;21000
1070;ANDERLECHT;Homme;19;1030;SCHAERBEEK;21015;21000;8;3;Brussels;SCHAERBEEK;1030;21015;21000
1070;ANDERLECHT;Homme;19;1050;IXELLES;21009;21000;6;1;Brussels;IXELLES;1050;21009;21000
1070;ANDERLECHT;Homme;19;1070;ANDERLECHT;21001;21000;0;17;Brussels;ANDERLECHT;1070;21001;21000
1070;ANDERLECHT;Homme;19;1080;MOLENBEEK SAINT-JEAN;21012;21000;3;11;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000
1070;ANDERLECHT;Homme;19;1081;KOEKELBERG;21011;21000;4;3;Brussels;KOEKELBERG;1081;21011;21000
1070;ANDERLECHT;Homme;19;1083;GANSHOREN;21008;21000;5;4;Brussels;GANSHOREN;1083;21008;21000
1070;ANDERLECHT;Homme;19;1090;JETTE;21010;21000;6;3;Brussels;JETTE;1090;21010;21000
1070;ANDERLECHT;Homme;19;1180;UCCLE;21016;21000;6;1;Brussels;UCCLE;1180;21016;21000
1070;ANDERLECHT;Homme;19;1190;FOREST;21007;21000;3;3;Brussels;FOREST;1190;21007;21000
1070;ANDERLECHT;Homme;19;1325;CHAUMONT-GISTOUX;25018;25000;32;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;19;1367;RAMILLIES;25122;25000;46;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;19;1420;BRAINE-L'ALLEUD;25014;25000;18;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;19;1430;REBECQ;25123;25000;21;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;19;1480;TUBIZE;25105;25000;17;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;19;1495;VILLERS-LA-VILLE;25107;25000;34;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;19;1600;SINT-PIETERS-LEEUW;23077;23000;6;3;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;19;1630;LINKEBEEK;23100;23000;8;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;19;1650;BEERSEL;23003;23000;9;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;19;1700;DILBEEK;23016;23000;5;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;19;1730;ASSE;23002;23000;10;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;19;1780;WEMMEL;23102;23000;9;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;19;3300;TIRLEMONT;24107;24000;46;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;19;4550;NANDRIN;61043;61000;86;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;19;5340;GESVES;92054;92000;70;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;19;5640;METTET;92087;92000;62;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;19;5660;COUVIN;93014;93000;89;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;19;6230;PONT-A-CELLES;52055;52000;36;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;19;6640;VAUX-SUR-SURE;82036;82000;136;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;19;6900;MARCHE-EN-FAMENNE;83034;83000;102;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;19;7070;LE ROEULX;55035;55000;38;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;19;7090;BRAINE-LE-COMTE;55004;55000;26;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;19;7120;ESTINNES;58003;58000;52;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;19;7390;QUAREGNON;53065;53000;53;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;19;7780;COMINES-WARNETON;57097;57000;96;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;19;7830;SILLY;51068;51000;31;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;19;7850;ENGHIEN;51067;51000;28;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;19;7890;ELLEZELLES;51017;51000;44;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;19;7900;LEUZE-EN-HAINAUT;57094;57000;54;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;19;(blank);(blank);(blank);(blank);(blank);39;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;20;1000;BRUXELLES;21004;21000;9;19;Brussels;BRUXELLES;1000;21004;21000
1070;ANDERLECHT;Homme;20;1030;SCHAERBEEK;21015;21000;8;4;Brussels;SCHAERBEEK;1030;21015;21000
1070;ANDERLECHT;Homme;20;1050;IXELLES;21009;21000;6;2;Brussels;IXELLES;1050;21009;21000
1070;ANDERLECHT;Homme;20;1060;SAINT-GILLES;21013;21000;4;5;Brussels;SAINT-GILLES;1060;21013;21000
1070;ANDERLECHT;Homme;20;1070;ANDERLECHT;21001;21000;0;29;Brussels;ANDERLECHT;1070;21001;21000
1070;ANDERLECHT;Homme;20;1080;MOLENBEEK SAINT-JEAN;21012;21000;3;10;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000
1070;ANDERLECHT;Homme;20;1081;KOEKELBERG;21011;21000;4;5;Brussels;KOEKELBERG;1081;21011;21000
1070;ANDERLECHT;Homme;20;1082;BERCHEM SAINTE-AGATHE;21003;21000;4;1;Brussels;BERCHEM SAINTE-AGATHE;1082;21003;21000
1070;ANDERLECHT;Homme;20;1090;JETTE;21010;21000;6;3;Brussels;JETTE;1090;21010;21000
1070;ANDERLECHT;Homme;20;1140;EVERE;21006;21000;9;2;Brussels;EVERE;1140;21006;21000
1070;ANDERLECHT;Homme;20;1160;AUDERGHEM;21002;21000;10;3;Brussels;AUDERGHEM;1160;21002;21000
1070;ANDERLECHT;Homme;20;1180;UCCLE;21016;21000;6;5;Brussels;UCCLE;1180;21016;21000
1070;ANDERLECHT;Homme;20;1190;FOREST;21007;21000;3;8;Brussels;FOREST;1190;21007;21000
1070;ANDERLECHT;Homme;20;1200;WOLUWE SAINT-LAMBERT;21018;21000;10;1;Brussels;WOLUWE SAINT-LAMBERT;1200;21018;21000
1070;ANDERLECHT;Homme;20;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;6;1;Brussels;SAINT-JOSSE-TEN-NOODE;1210;21014;21000
1070;ANDERLECHT;Homme;20;1402;NIVELLES;(blank);(blank);26;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1070;ANDERLECHT;Homme;20;1410;WATERLOO;25110;25000;15;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
