Code;Territoire;Commune;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;;;;;;;;;;
21004A30-;SAINT-MICHEL ET GUDULE;Bruxelles;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21004C52-;LOUISE (AVENUE)-NORD-OUEST;Bruxelles;9,2;9,2;9,2;9,2;9,2;3,2;3,2;3,2;3,2;3,2;3,8;3,8;3,8;3,8;3,8;1,8;1,8;1,8;1,8;1,8;1,8;4;4;4;4;15,6;15,6;15,6;15,6;15,6;11,6;11,6;11,6;11,6;11,6;13,8;13,8;13,8;13,8;13,8;8,2;8,2;8,2;8,2;8,2;10,2;10,2;10,2;10,2;10,2;5,2;5,2;5,2;5,2;5,2;6,2;6,2;6,2;6,2;6,2;4,4;4,4;4,4;4,4;4,4;3,4;3,4;3,4;3,4;3,4;2;2;2;2;2;1,8;1,8;1,8;1,8;1,8;0,2;0,2;0,2;0,2;0,2;1,4;1,4;1,4;1,4;1,4;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21004A12-;REGENT (BOULEVARD DU);Bruxelles;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21004C552;LOUISE (AVENUE)-SUD;Bruxelles;8,4;8,4;8,4;8,4;8,4;6,2;6,2;6,2;6,2;6,2;6,8;6,8;6,8;6,8;6,8;5,6;5,6;5,6;5,6;5,6;5,6;10;10;10;10;15,2;15,2;15,2;15,2;15,2;14,4;14,4;14,4;14,4;14,4;15,4;15,4;15,4;15,4;15,4;13,8;13,8;13,8;13,8;13,8;14;14;14;14;14;12,6;12,6;12,6;12,6;12,6;11,6;11,6;11,6;11,6;11,6;10,6;10,6;10,6;10,6;10,6;6,8;6,8;6,8;6,8;6,8;6,8;6,8;6,8;6,8;6,8;5;5;5;5;5;2,8;2,8;2,8;2,8;2,8;1;1;1;1;1;1,000;1,000;1,000;1,000;1,000;;;;;;;;;;
21004B112;RUE DU COMMERCE;Bruxelles;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21004A3MJ;CITE ADMINISTRATIVE ET CONGRES;Bruxelles;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21004C51-;LOUISE (AVENUE)-NORD-EST;Bruxelles;5,2;5,2;5,2;5,2;5,2;4,4;4,4;4,4;4,4;4,4;2,8;2,8;2,8;2,8;2,8;2,6;2,6;2,6;2,6;2,6;2,6;5;5;5;5;15;15;15;15;15;11,8;11,8;11,8;11,8;11,8;11;11;11;11;11;9,6;9,6;9,6;9,6;9,6;8,4;8,4;8,4;8,4;8,4;7,8;7,8;7,8;7,8;7,8;5;5;5;5;5;3;3;3;3;3;3,2;3,2;3,2;3,2;3,2;2,8;2,8;2,8;2,8;2,8;2;2;2;2;2;1;1;1;1;1;0,4;0,4;0,4;0,4;0,4;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21004A33-;LIBERTE (PLACE DE LA);Bruxelles;16;16;16;16;16;12,4;12,4;12,4;12,4;12,4;7;7;7;7;7;6;6;6;6;6;6;17,8;17,8;17,8;17,8;32,2;32,2;32,2;32,2;32,2;36,2;36,2;36,2;36,2;36,2;27,6;27,6;27,6;27,6;27,6;20,4;20,4;20,4;20,4;20,4;17,8;17,8;17,8;17,8;17,8;14,6;14,6;14,6;14,6;14,6;13;13;13;13;13;10;10;10;10;10;5,2;5,2;5,2;5,2;5,2;5;5;5;5;5;2,2;2,2;2,2;2,2;2,2;1,2;1,2;1,2;1,2;1,2;0,6;0,6;0,6;0,6;0,6;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21004C53-;LOUISE (AVENUE)-SUD-OUEST;Bruxelles;3,8;3,8;3,8;3,8;3,8;3,4;3,4;3,4;3,4;3,4;1,4;1,4;1,4;1,4;1,4;3;3;3;3;3;3;4;4;4;4;9,2;9,2;9,2;9,2;9,2;11,2;11,2;11,2;11,2;11,2;8,8;8,8;8,8;8,8;8,8;4,2;4,2;4,2;4,2;4,2;6,4;6,4;6,4;6,4;6,4;7,4;7,4;7,4;7,4;7,4;3,8;3,8;3,8;3,8;3,8;2,6;2,6;2,6;2,6;2,6;3,8;3,8;3,8;3,8;3,8;2,6;2,6;2,6;2,6;2,6;1,8;1,8;1,8;1,8;1,8;1;1;1;1;1;0,8;0,8;0,8;0,8;0,8;0,200;0,200;0,200;0,200;0,200;;;;;;;;;;
21004C501;LOUISE (AVENUE)-NORD;Bruxelles;1,8;1,8;1,8;1,8;1,8;0,8;0,8;0,8;0,8;0,8;1,2;1,2;1,2;1,2;1,2;0,8;0,8;0,8;0,8;0,8;0,8;4;4;4;4;7,6;7,6;7,6;7,6;7,6;5;5;5;5;5;4,8;4,8;4,8;4,8;4,8;4;4;4;4;4;3,2;3,2;3,2;3,2;3,2;4,4;4,4;4,4;4,4;4,4;4,2;4,2;4,2;4,2;4,2;3,4;3,4;3,4;3,4;3,4;1,8;1,8;1,8;1,8;1,8;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,2;1,2;1,2;1,2;1,2;0;0;0;0;0;0,400;0,400;0,400;0,400;0,400;;;;;;;;;;
21004A21-;ANNEESSENS (PLACE);Bruxelles;62;62;62;62;62;56,6;56,6;56,6;56,6;56,6;43,2;43,2;43,2;43,2;43,2;46,6;46,6;46,6;46,6;46,6;46,6;48,8;48,8;48,8;48,8;66,8;66,8;66,8;66,8;66,8;57,4;57,4;57,4;57,4;57,4;63,2;63,2;63,2;63,2;63,2;61;61;61;61;61;56,4;56,4;56,4;56,4;56,4;44,6;44,6;44,6;44,6;44,6;33,6;33,6;33,6;33,6;33,6;26,2;26,2;26,2;26,2;26,2;21,4;21,4;21,4;21,4;21,4;11;11;11;11;11;8,8;8,8;8,8;8,8;8,8;4,8;4,8;4,8;4,8;4,8;1,4;1,4;1,4;1,4;1,4;0,600;0,600;0,600;0,600;0,600;;;;;;;;;;
21004A13-;PETIT SABLON;Bruxelles;4,2;4,2;4,2;4,2;4,2;3,6;3,6;3,6;3,6;3,6;1,2;1,2;1,2;1,2;1,2;3;3;3;3;3;3;3,6;3,6;3,6;3,6;7,2;7,2;7,2;7,2;7,2;7,8;7,8;7,8;7,8;7,8;8,2;8,2;8,2;8,2;8,2;7;7;7;7;7;8,6;8,6;8,6;8,6;8,6;10,4;10,4;10,4;10,4;10,4;7,2;7,2;7,2;7,2;7,2;6,8;6,8;6,8;6,8;6,8;6,2;6,2;6,2;6,2;6,2;3,8;3,8;3,8;3,8;3,8;2,8;2,8;2,8;2,8;2,8;2;2;2;2;2;0,2;0,2;0,2;0,2;0,2;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21004E70-;MARIE-CHRISTINE (RUE);Bruxelles;59,6;59,6;59,6;59,6;59,6;53,6;53,6;53,6;53,6;53,6;49;49;49;49;49;40,4;40,4;40,4;40,4;40,4;40,4;41,8;41,8;41,8;41,8;45,6;45,6;45,6;45,6;45,6;45,2;45,2;45,2;45,2;45,2;43,4;43,4;43,4;43,4;43,4;53,8;53,8;53,8;53,8;53,8;44,8;44,8;44,8;44,8;44,8;37;37;37;37;37;30,2;30,2;30,2;30,2;30,2;18,4;18,4;18,4;18,4;18,4;12,4;12,4;12,4;12,4;12,4;7,6;7,6;7,6;7,6;7,6;6;6;6;6;6;5,2;5,2;5,2;5,2;5,2;2,6;2,6;2,6;2,6;2,6;0,200;0,200;0,200;0,200;0,200;;;;;;;;;;
21004E74-;EM. DELVA (RUE);Bruxelles;79,4;79,4;79,4;79,4;79,4;82,6;82,6;82,6;82,6;82,6;63,8;63,8;63,8;63,8;63,8;57,8;57,8;57,8;57,8;57,8;57,8;56,6;56,6;56,6;56,6;61,6;61,6;61,6;61,6;61,6;62,2;62,2;62,2;62,2;62,2;78,6;78,6;78,6;78,6;78,6;68;68;68;68;68;65,2;65,2;65,2;65,2;65,2;56,2;56,2;56,2;56,2;56,2;42;42;42;42;42;33,4;33,4;33,4;33,4;33,4;18,8;18,8;18,8;18,8;18,8;12,6;12,6;12,6;12,6;12,6;9,199999999;9,199999999;9,199999999;9,199999999;9,199999999;6,000000001;6,000000001;6,000000001;6,000000001;6,000000001;3,2;3,2;3,2;3,2;3,2;0,800;0,800;0,800;0,800;0,800;;;;;;;;;;
21004E201;AVENUE JEAN DE BOLOGNE;Bruxelles;44,8;44,8;44,8;44,8;44,8;36,8;36,8;36,8;36,8;36,8;35,2;35,2;35,2;35,2;35,2;32,4;32,4;32,4;32,4;32,4;32,4;29;29;29;29;37,8;37,8;37,8;37,8;37,8;35,8;35,8;35,8;35,8;35,8;37,6;37,6;37,6;37,6;37,6;41;41;41;41;41;36,6;36,6;36,6;36,6;36,6;35,2;35,2;35,2;35,2;35,2;32;32;32;32;32;24,4;24,4;24,4;24,4;24,4;17,8;17,8;17,8;17,8;17,8;17;17;17;17;17;13;13;13;13;13;7,6;7,6;7,6;7,6;7,6;3,6;3,6;3,6;3,6;3,6;2,400;2,400;2,400;2,400;2,400;;;;;;;;;;
21004E83-;STIENON (AVENUE);Bruxelles;33,6;33,6;33,6;33,6;33,6;37,4;37,4;37,4;37,4;37,4;23,8;23,8;23,8;23,8;23,8;21,4;21,4;21,4;21,4;21,4;21,4;23,6;23,6;23,6;23,6;27,8;27,8;27,8;27,8;27,8;36,8;36,8;36,8;36,8;36,8;28,8;28,8;28,8;28,8;28,8;30,4;30,4;30,4;30,4;30,4;28,8;28,8;28,8;28,8;28,8;25,8;25,8;25,8;25,8;25,8;27,2;27,2;27,2;27,2;27,2;20,6;20,6;20,6;20,6;20,6;19,4;19,4;19,4;19,4;19,4;17,6;17,6;17,6;17,6;17,6;9,4;9,4;9,4;9,4;9,4;7,4;7,4;7,4;7,4;7,4;3,4;3,4;3,4;3,4;3,4;2,200;2,200;2,200;2,200;2,200;;;;;;;;;;
21004E8MJ;HEYSEL;Bruxelles;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21004E130;SACRE-COEUR;Bruxelles;43,8;43,8;43,8;43,8;43,8;40;40;40;40;40;31;31;31;31;31;32,8;32,8;32,8;32,8;32,8;32,8;39,2;39,2;39,2;39,2;39,4;39,4;39,4;39,4;39,4;46,2;46,2;46,2;46,2;46,2;50;50;50;50;50;47,8;47,8;47,8;47,8;47,8;48,4;48,4;48,4;48,4;48,4;36,2;36,2;36,2;36,2;36,2;32,6;32,6;32,6;32,6;32,6;24;24;24;24;24;16,2;16,2;16,2;16,2;16,2;13,8;13,8;13,8;13,8;13,8;5,4;5,4;5,4;5,4;5,4;6,4;6,4;6,4;6,4;6,4;3,4;3,4;3,4;3,4;3,4;1,000;1,000;1,000;1,000;1,000;;;;;;;;;;
21004E73-;EM. BOCKSTAEL (BOULEVARD)-SUD;Bruxelles;43,6;43,6;43,6;43,6;43,6;35,2;35,2;35,2;35,2;35,2;28,8;28,8;28,8;28,8;28,8;27,4;27,4;27,4;27,4;27,4;27,4;29,6;29,6;29,6;29,6;28,2;28,2;28,2;28,2;28,2;36;36;36;36;36;34,6;34,6;34,6;34,6;34,6;34,2;34,2;34,2;34,2;34,2;31,8;31,8;31,8;31,8;31,8;25,2;25,2;25,2;25,2;25,2;18,6;18,6;18,6;18,6;18,6;16,4;16,4;16,4;16,4;16,4;9,8;9,8;9,8;9,8;9,8;5;5;5;5;5;5,4;5,4;5,4;5,4;5,4;2;2;2;2;2;1,4;1,4;1,4;1,4;1,4;0,400;0,400;0,400;0,400;0,400;;;;;;;;;;
21004E72-;MAISON ROUGE (PLACE)-SUD;Bruxelles;60;60;60;60;60;57,2;57,2;57,2;57,2;57,2;49,8;49,8;49,8;49,8;49,8;45,2;45,2;45,2;45,2;45,2;45,2;40,6;40,6;40,6;40,6;48,2;48,2;48,2;48,2;48,2;50,6;50,6;50,6;50,6;50,6;49,4;49,4;49,4;49,4;49,4;53,6;53,6;53,6;53,6;53,6;44;44;44;44;44;37;37;37;37;37;33;33;33;33;33;25,4;25,4;25,4;25,4;25,4;14,4;14,4;14,4;14,4;14,4;10,4;10,4;10,4;10,4;10,4;9,6;9,6;9,6;9,6;9,6;6,4;6,4;6,4;6,4;6,4;2,4;2,4;2,4;2,4;2,4;0,200;0,200;0,200;0,200;0,200;;;;;;;;;;
21004E193;N.D. DE LAEKEN;Bruxelles;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21004D64-;MASUI (PLACE)-NORD;Bruxelles;10,8;10,8;10,8;10,8;10,8;7,4;7,4;7,4;7,4;7,4;5,8;5,8;5,8;5,8;5,8;8;8;8;8;8;8;7,4;7,4;7,4;7,4;9;9;9;9;9;7,2;7,2;7,2;7,2;7,2;8,2;8,2;8,2;8,2;8,2;11,4;11,4;11,4;11,4;11,4;7,4;7,4;7,4;7,4;7,4;4;4;4;4;4;4,8;4,8;4,8;4,8;4,8;4;4;4;4;4;3,8;3,8;3,8;3,8;3,8;2,6;2,6;2,6;2,6;2,6;0,8;0,8;0,8;0,8;0,8;0,4;0,4;0,4;0,4;0,4;0,8;0,8;0,8;0,8;0,8;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21004E112;RUE DES CHRYSANTHEMES;Bruxelles;4,8;4,8;4,8;4,8;4,8;3,8;3,8;3,8;3,8;3,8;5,8;5,8;5,8;5,8;5,8;2,2;2,2;2,2;2,2;2,2;2,2;4,4;4,4;4,4;4,4;4,4;4,4;4,4;4,4;4,4;3;3;3;3;3;4,4;4,4;4,4;4,4;4,4;3,8;3,8;3,8;3,8;3,8;3,2;3,2;3,2;3,2;3,2;4,6;4,6;4,6;4,6;4,6;3,2;3,2;3,2;3,2;3,2;2,4;2,4;2,4;2,4;2,4;1;1;1;1;1;0,8;0,8;0,8;0,8;0,8;1,2;1,2;1,2;1,2;1,2;0,6;0,6;0,6;0,6;0,6;0,2;0,2;0,2;0,2;0,2;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21004D62-;ANVERS (CHAUSSEE D')-NORD;Bruxelles;27,6;27,6;27,6;27,6;27,6;24,8;24,8;24,8;24,8;24,8;25;25;25;25;25;27;27;27;27;27;27;31,4;31,4;31,4;31,4;33,2;33,2;33,2;33,2;33,2;32,4;32,4;32,4;32,4;32,4;33;33;33;33;33;31,2;31,2;31,2;31,2;31,2;30,8;30,8;30,8;30,8;30,8;25,4;25,4;25,4;25,4;25,4;19,2;19,2;19,2;19,2;19,2;12,4;12,4;12,4;12,4;12,4;8,4;8,4;8,4;8,4;8,4;7;7;7;7;7;5,8;5,8;5,8;5,8;5,8;3,6;3,6;3,6;3,6;3,6;2;2;2;2;2;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21004E211;RUE DE WAND;Bruxelles;8,6;8,6;8,6;8,6;8,6;8;8;8;8;8;6,4;6,4;6,4;6,4;6,4;6,8;6,8;6,8;6,8;6,8;6,8;6,4;6,4;6,4;6,4;4,6;4,6;4,6;4,6;4,6;6,6;6,6;6,6;6,6;6,6;9,6;9,6;9,6;9,6;9,6;6,2;6,2;6,2;6,2;6,2;7,8;7,8;7,8;7,8;7,8;4,6;4,6;4,6;4,6;4,6;4;4;4;4;4;2;2;2;2;2;2,6;2,6;2,6;2,6;2,6;1,6;1,6;1,6;1,6;1,6;0,8;0,8;0,8;0,8;0,8;1;1;1;1;1;1,8;1,8;1,8;1,8;1,8;1,400;1,400;1,400;1,400;1,400;;;;;;;;;;
21004D631;ALLEE VERTE - BASSIN VERGOTE;Bruxelles;5,2;5,2;5,2;5,2;5,2;0,6;0,6;0,6;0,6;0,6;1,2;1,2;1,2;1,2;1,2;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;8,6;8,6;8,6;8,6;8,6;11,8;11,8;11,8;11,8;11,8;10,4;10,4;10,4;10,4;10,4;7,4;7,4;7,4;7,4;7,4;4,4;4,4;4,4;4,4;4,4;4,2;4,2;4,2;4,2;4,2;4,6;4,6;4,6;4,6;4,6;3;3;3;3;3;0,8;0,8;0,8;0,8;0,8;1;1;1;1;1;0;0;0;0;0;0,2;0,2;0,2;0,2;0,2;0;0;0;0;0;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21004E12-;PRINCE LEOPOLD (SQUARE);Bruxelles;51,2;51,2;51,2;51,2;51,2;54,8;54,8;54,8;54,8;54,8;48,8;48,8;48,8;48,8;48,8;38,6;38,6;38,6;38,6;38,6;38,6;32,8;32,8;32,8;32,8;35,6;35,6;35,6;35,6;35,6;35;35;35;35;35;39,8;39,8;39,8;39,8;39,8;43,2;43,2;43,2;43,2;43,2;37,6;37,6;37,6;37,6;37,6;33;33;33;33;33;27,4;27,4;27,4;27,4;27,4;25,2;25,2;25,2;25,2;25,2;15,2;15,2;15,2;15,2;15,2;11,2;11,2;11,2;11,2;11,2;9,4;9,4;9,4;9,4;9,4;5,6;5,6;5,6;5,6;5,6;2,6;2,6;2,6;2,6;2,6;0,600;0,600;0,600;0,600;0,600;;;;;;;;;;
21004D6NJ;TOUR ET TAXIS;Bruxelles;3,8;3,8;3,8;3,8;3,8;2,4;2,4;2,4;2,4;2,4;1,4;1,4;1,4;1,4;1,4;0,6;0,6;0,6;0,6;0,6;0,6;2,8;2,8;2,8;2,8;6,6;6,6;6,6;6,6;6,6;3,2;3,2;3,2;3,2;3,2;4,6;4,6;4,6;4,6;4,6;1,8;1,8;1,8;1,8;1,8;2,6;2,6;2,6;2,6;2,6;1;1;1;1;1;1;1;1;1;1;0,8;0,8;0,8;0,8;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0,2;0,2;0,2;0,2;0;0;0;0;0;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21004A822;RUE DES COMMERCANTS;Bruxelles;4,8;4,8;4,8;4,8;4,8;2,8;2,8;2,8;2,8;2,8;2;2;2;2;2;2,8;2,8;2,8;2,8;2,8;2,8;6;6;6;6;15;15;15;15;15;15,6;15,6;15,6;15,6;15,6;12;12;12;12;12;7,8;7,8;7,8;7,8;7,8;5,2;5,2;5,2;5,2;5,2;4,8;4,8;4,8;4,8;4,8;2,8;2,8;2,8;2,8;2,8;2;2;2;2;2;0,6;0,6;0,6;0,6;0,6;1;1;1;1;1;0;0;0;0;0;0,2;0,2;0,2;0,2;0,2;0;0;0;0;0;0,200;0,200;0,200;0,200;0,200;;;;;;;;;;
21004E800;DIVIN JESUS;Bruxelles;8,6;8,6;8,6;8,6;8,6;9;9;9;9;9;11,2;11,2;11,2;11,2;11,2;11,2;11,2;11,2;11,2;11,2;11,2;6,8;6,8;6,8;6,8;5,2;5,2;5,2;5,2;5,2;7,2;7,2;7,2;7,2;7,2;6;6;6;6;6;6,2;6,2;6,2;6,2;6,2;8,6;8,6;8,6;8,6;8,6;8,2;8,2;8,2;8,2;8,2;7,4;7,4;7,4;7,4;7,4;5,8;5,8;5,8;5,8;5,8;4,4;4,4;4,4;4,4;4,4;4,2;4,2;4,2;4,2;4,2;2,4;2,4;2,4;2,4;2,4;2;2;2;2;2;1,2;1,2;1,2;1,2;1,2;0,400;0,400;0,400;0,400;0,400;;;;;;;;;;
21004E233;DE MEYSSE (AVENUE);Bruxelles;3,2;3,2;3,2;3,2;3,2;4,2;4,2;4,2;4,2;4,2;4,8;4,8;4,8;4,8;4,8;3,4;3,4;3,4;3,4;3,4;3,4;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;3,4;3,4;3,4;3,4;3,4;2,8;2,8;2,8;2,8;2,8;3,6;3,6;3,6;3,6;3,6;5;5;5;5;5;4,4;4,4;4,4;4,4;4,4;3,6;3,6;3,6;3,6;3,6;2,2;2,2;2,2;2,2;2,2;2,6;2,6;2,6;2,6;2,6;3;3;3;3;3;2,8;2,8;2,8;2,8;2,8;2;2;2;2;2;0,6;0,6;0,6;0,6;0,6;0,800;0,800;0,800;0,800;0,800;;;;;;;;;;
21004E101;PARVIS NOTRE DAME;Bruxelles;20;20;20;20;20;19,8;19,8;19,8;19,8;19,8;17;17;17;17;17;12,6;12,6;12,6;12,6;12,6;12,6;13,2;13,2;13,2;13,2;13,6;13,6;13,6;13,6;13,6;15,6;15,6;15,6;15,6;15,6;17,6;17,6;17,6;17,6;17,6;15,6;15,6;15,6;15,6;15,6;16,2;16,2;16,2;16,2;16,2;11,6;11,6;11,6;11,6;11,6;10;10;10;10;10;7,8;7,8;7,8;7,8;7,8;8,6;8,6;8,6;8,6;8,6;8,2;8,2;8,2;8,2;8,2;4,8;4,8;4,8;4,8;4,8;4,2;4,2;4,2;4,2;4,2;1,6;1,6;1,6;1,6;1,6;0,200;0,200;0,200;0,200;0,200;;;;;;;;;;
21004A811;QUAI DU COMMERCE;Bruxelles;18,8;18,8;18,8;18,8;18,8;12,8;12,8;12,8;12,8;12,8;12,2;12,2;12,2;12,2;12,2;15,4;15,4;15,4;15,4;15,4;15,4;15,8;15,8;15,8;15,8;30,6;30,6;30,6;30,6;30,6;27,2;27,2;27,2;27,2;27,2;27,4;27,4;27,4;27,4;27,4;24,4;24,4;24,4;24,4;24,4;23,8;23,8;23,8;23,8;23,8;19,6;19,6;19,6;19,6;19,6;15;15;15;15;15;11,8;11,8;11,8;11,8;11,8;10,8;10,8;10,8;10,8;10,8;8;8;8;8;8;1,8;1,8;1,8;1,8;1,8;1,6;1,6;1,6;1,6;1,6;1,6;1,6;1,6;1,6;1,6;0,000;0,000;0,000;0,000;0,000;;;;;;;;;;
21004D672;QUAI DE WILLEBROECK;Bruxelles;6,2;6,2;6,2;6,2;6,2;6,8;6,8;6,8;6,8;6,8;6,6;6,6;6,6;6,6;6,6;5;5;5;5;5;5;8,2;8,2;8,2;8,2;12,8;12,8;12,8;12,8;12,8;11,8;11,8;11,8;11,8;11,8;11;11;11;11;11;9,8;9,8;9,8;9,8;9,8;9,6;9,6;9,6;9,6;9,6;10;10;10;10;10;8,4;8,4;8,4;8,4;8,4;5,2;5,2;5,2;5,2;5,2;4,4;4,4;4,4;4,4;4,4;2,6;2,6;2,6;2,6;2,6;2,2;2,2;2,2;2,2;2,2;1,6;1,6;1,6;1,6;1,6;0,4;0,4;0,4;0,4;0,4;0,200;0,200;0,200;0,200;0,200;;;;;;;;;;
21004E14-;ECOLE DES CADETS;Bruxelles;26,2;26,2;26,2;26,2;26,2;23,6;23,6;23,6;23,6;23,6;19,4;19,4;19,4;19,4;19,4;15,4;15,4;15,4;15,4;15,4;15,4;20;20;20;20;22,6;22,6;22,6;22,6;22,6;23,8;23,8;23,8;23,8;23,8;22,2;22,2;22,2;22,2;22,2;23,6;23,6;23,6;23,6;23,6;21,8;21,8;21,8;21,8;21,8;21;21;21;21;21;19,6;19,6;19,6;19,6;19,6;13;13;13;13;13;7,6;7,6;7,6;7,6;7,6;7,2;7,2;7,2;7,2;7,2;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6;2,2;2,2;2,2;2,2;2,2;0,200;0,200;0,200;0,200;0,200;;;;;;;;;;
21004F522;AVENUE DE VERSAILLES;Bruxelles;13,8;13,8;13,8;13,8;13,8;16;16;16;16;16;12,4;12,4;12,4;12,4;12,4;14,6;14,6;14,6;14,6;14,6;14,6;13,4;13,4;13,4;13,4;15;15;15;15;15;11,2;11,2;11,2;11,2;11,2;12,6;12,6;12,6;12,6;12,6;16;16;16;16;16;13,4;13,4;13,4;13,4;13,4;16,4;16,4;16,4;16,4;16,4;15,2;15,2;15,2;15,2;15,2;13,8;13,8;13,8;13,8;13,8;12,4;12,4;12,4;12,4;12,4;7,8;7,8;7,8;7,8;7,8;9,4;9,4;9,4;9,4;9,4;4,6;4,6;4,6;4,6;4,6;5,2;5,2;5,2;5,2;5,2;3,000;3,000;3,000;3,000;3,000;;;;;;;;;;
21004E82-;CITE MODELE;Bruxelles;29,6;29,6;29,6;29,6;29,6;39,6;39,6;39,6;39,6;39,6;38;38;38;38;38;23,4;23,4;23,4;23,4;23,4;23,4;21,2;21,2;21,2;21,2;12,8;12,8;12,8;12,8;12,8;9,4;9,4;9,4;9,4;9,4;13,8;13,8;13,8;13,8;13,8;23,4;23,4;23,4;23,4;23,4;26,6;26,6;26,6;26,6;26,6;20,4;20,4;20,4;20,4;20,4;19,8;19,8;19,8;19,8;19,8;12,8;12,8;12,8;12,8;12,8;12,2;12,2;12,2;12,2;12,2;10,8;10,8;10,8;10,8;10,8;9;9;9;9;9;5,2;5,2;5,2;5,2;5,2;3,8;3,8;3,8;3,8;3,8;1,800;1,800;1,800;1,800;1,800;;;;;;;;;;
21004E222;MUTSAARD (AVENUE);Bruxelles;17;17;17;17;17;17,2;17,2;17,2;17,2;17,2;13,4;13,4;13,4;13,4;13,4;9,2;9,2;9,2;9,2;9,2;9,2;10;10;10;10;13,2;13,2;13,2;13,2;13,2;19,6;19,6;19,6;19,6;19,6;18;18;18;18;18;17;17;17;17;17;13,8;13,8;13,8;13,8;13,8;12,8;12,8;12,8;12,8;12,8;13,6;13,6;13,6;13,6;13,6;10,6;10,6;10,6;10,6;10,6;11,2;11,2;11,2;11,2;11,2;13,8;13,8;13,8;13,8;13,8;8,8;8,8;8,8;8,8;8,8;6,6;6,6;6,6;6,6;6,6;4;4;4;4;4;2,200;2,200;2,200;2,200;2,200;;;;;;;;;;
