SectorStatID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
21007A73-,14,14,14,14,14,8,8,8,8,8,7,7,7,7,7,8,32,33,38,37,25,21,25,23,24,25,25,25,25,25,26,26,26,26,26,20,23,20,20,20,19,20,19,19,19,18,18,18,18,18,16,16,16,16,16,14,14,14,14,14,10,10,10,10,10,10,10,10,10,10,8,8,8,8,8,5,5,5,5,5,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21007A72-,33,33,33,33,33,24,24,24,24,24,23,23,23,23,23,21,58,66,64,71,39,39,43,40,41,43,43,43,43,43,46,46,43,43,43,50,50,50,50,50,40,39,39,38,40,36,37,36,37,36,29,30,29,29,29,29,29,29,29,29,25,25,25,25,25,22,22,22,22,22,17,17,17,17,17,14,14,14,14,14,8,8,8,8,8,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5
21007A71-,13,13,13,13,13,9,9,9,9,9,6,6,6,6,6,5,17,15,18,17,12,14,12,15,12,20,16,16,16,16,16,16,16,16,16,15,15,15,17,15,11,11,11,11,11,12,11,11,11,11,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,1,1,1,1,1
21007A79-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21008A31-,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,3,5,5,5,5,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21008A30-,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,25,27,25,28,9,9,11,10,14,8,8,7,11,7,12,12,14,12,9,10,12,10,11,9,7,7,7,7,7,9,8,8,8,8,11,11,11,11,11,8,8,8,8,8,10,10,10,10,10,8,8,8,8,8,6,5,5,5,5,4,4,4,4,4,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
21008A00-,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,20,15,22,22,10,6,10,11,9,10,8,8,9,11,10,10,11,11,10,9,9,11,9,9,8,8,8,8,8,9,9,9,9,9,7,7,7,7,7,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21008A38-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21008A27-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21008A220,15,15,15,15,15,20,20,20,20,20,19,19,19,19,19,22,47,47,50,56,19,25,19,19,23,22,24,20,20,19,31,31,33,28,29,30,31,30,30,27,29,27,27,26,26,27,27,27,26,26,24,24,24,24,24,26,26,26,26,26,25,25,25,25,25,19,19,19,19,19,18,18,18,18,18,16,16,16,16,16,14,14,14,14,14,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8
21008A02-,28,28,28,28,28,24,24,24,24,24,19,19,19,19,19,12,41,43,36,42,30,28,25,28,25,32,27,27,27,27,28,27,27,27,27,22,24,22,22,22,22,23,22,22,22,22,20,20,21,20,18,18,18,18,18,17,17,17,17,17,15,15,15,15,15,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3
21008A34-,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,15,15,15,14,3,4,4,3,4,4,3,4,3,3,5,4,4,4,4,4,5,4,4,4,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
21008A35-,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,11,11,10,10,3,3,2,3,2,2,2,1,2,2,4,3,2,3,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
21008A240,9,9,9,9,9,7,7,7,7,7,5,5,5,5,5,6,42,40,40,42,12,12,11,13,9,10,11,10,10,8,18,15,15,15,14,17,14,14,13,13,13,13,13,13,13,13,14,13,13,13,12,12,12,13,12,12,12,12,12,12,10,10,10,10,10,10,10,10,10,10,14,14,14,14,14,11,11,11,11,11,12,12,12,12,12,13,13,13,13,13,7,7,7,7,7,6,6,6,6,6
21008A23-,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,6,5,5,6,2,2,2,2,2,4,3,3,3,3,4,2,3,4,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
21008A20-,36,36,36,36,36,30,30,30,30,30,28,28,28,28,28,17,67,63,67,64,34,36,39,37,38,30,30,36,30,30,38,40,39,38,38,35,35,35,37,35,34,32,33,32,32,32,31,31,31,31,26,26,26,26,26,26,26,26,26,26,19,19,19,19,19,17,17,17,17,17,20,20,20,20,20,11,11,11,11,11,13,13,13,13,13,11,11,11,11,11,6,6,6,6,6,6,6,6,6,6
21008A29-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21008A01-,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,5,13,14,12,11,5,6,6,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,2,2,2,2,2,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21008A33-,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,4,25,25,26,25,7,12,11,7,8,8,12,11,8,8,9,10,11,15,13,10,14,10,9,9,8,8,8,8,8,8,8,9,9,8,7,8,7,7,7,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
21008A32-,13,13,13,13,13,10,10,10,10,10,8,8,8,8,8,7,30,30,30,31,12,12,11,11,13,16,16,16,16,16,16,16,16,16,16,14,14,13,11,15,11,11,11,11,11,13,13,13,13,13,10,10,10,11,10,11,11,11,11,11,8,8,8,8,8,7,7,7,7,7,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3
21008A10-,24,24,24,24,24,16,16,16,16,16,17,17,17,17,17,18,40,44,42,47,27,27,27,30,32,32,34,32,32,32,31,31,31,31,31,26,29,24,24,26,24,27,25,25,23,24,23,23,23,23,19,19,19,19,19,19,19,19,19,19,15,15,15,15,15,14,14,14,14,14,11,11,11,11,11,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3
21008A19-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21008A21-,11,11,11,11,11,8,8,8,8,8,14,14,14,14,14,17,63,59,56,58,17,16,18,19,18,23,17,20,14,17,22,25,19,25,20,22,20,19,18,22,21,18,21,20,19,19,18,18,18,19,20,20,20,20,20,17,17,17,17,17,12,12,12,12,12,12,12,12,12,12,18,18,18,18,18,13,13,13,13,13,15,15,15,15,15,10,10,10,10,10,6,6,6,6,6,6,6,6,6,6
21009A20-,12,12,12,12,12,11,11,11,11,11,14,14,14,14,14,13,30,36,56,58,40,45,41,41,40,50,50,50,50,50,33,33,33,33,33,25,23,24,23,24,24,23,25,22,24,22,22,22,22,22,18,17,17,17,17,17,17,17,17,17,13,13,13,13,13,11,11,11,11,11,9,9,9,9,9,5,5,5,5,5,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
21009A23-,9,9,9,9,9,12,12,12,12,12,8,8,8,8,8,9,38,38,49,44,21,22,20,23,22,29,29,29,29,29,21,25,20,21,19,22,22,22,22,22,17,20,18,21,17,18,18,17,17,18,17,17,17,17,17,19,19,19,19,19,13,13,13,13,13,11,11,11,11,11,12,12,12,12,12,6,6,6,6,6,4,4,4,4,4,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3
21009A623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,6,6,2,2,2,4,2,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21009A90-,7,7,7,7,7,6,6,6,6,6,4,4,4,4,4,6,21,17,26,27,20,19,18,24,20,27,27,27,27,27,15,16,15,15,15,13,13,13,13,13,10,10,10,10,10,10,10,10,10,10,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21009A652,17,17,17,17,17,13,13,13,13,13,12,12,12,12,12,13,20,22,31,30,27,26,32,28,26,29,31,29,29,29,35,35,35,35,35,25,25,25,25,25,23,22,22,22,22,21,20,20,20,20,17,17,17,17,17,17,17,17,17,17,12,12,12,12,12,11,11,11,11,11,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,8,8,8,8,8,6,6,6,6,6,2,2,2,2,2
21009A501,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,1,4,4,7,7,7,7,7,7,7,8,8,8,8,8,7,7,7,7,7,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21009A552,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5,6,13,13,21,19,13,15,14,16,14,22,22,22,22,22,23,23,23,23,23,17,17,17,17,17,11,11,11,11,11,11,12,12,11,11,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21009A542,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,5,8,9,7,7,6,7,6,13,13,13,13,13,10,10,10,10,10,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21009A051,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,3,11,9,20,20,17,15,14,18,17,27,27,27,27,27,19,19,19,19,19,14,14,14,14,14,10,10,10,10,10,11,10,10,10,10,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21009A041,10,10,10,10,10,7,7,7,7,7,6,6,6,6,6,7,21,22,31,29,30,28,26,30,28,45,45,45,45,45,44,44,44,44,44,22,22,22,23,22,22,23,22,21,22,21,21,21,21,21,15,15,16,15,15,15,15,15,15,15,13,13,13,13,13,7,7,7,7,7,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21009A00-,15,15,15,15,15,11,11,11,11,11,9,9,9,9,9,4,20,21,33,33,29,26,25,28,27,45,45,45,45,45,42,42,42,42,42,29,29,29,29,29,22,23,21,21,21,21,21,21,21,22,15,15,15,15,15,15,15,15,15,15,12,12,12,12,12,6,6,6,6,6,7,7,7,7,7,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21009A02-,16,16,16,16,16,13,13,13,13,13,11,11,11,11,11,11,25,30,45,43,35,35,32,35,33,50,50,50,50,50,41,41,41,41,41,31,31,31,31,31,26,26,26,24,23,23,23,23,24,23,20,20,20,20,20,17,17,17,17,17,17,17,17,17,17,12,12,12,12,12,6,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21009A101,9,9,9,9,9,10,10,10,10,10,8,8,8,8,8,6,20,24,32,33,16,19,17,18,16,30,30,30,30,30,23,23,23,23,23,17,17,17,17,17,12,12,12,12,12,12,12,12,13,12,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,8,8,8,8,8,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21009A03-,11,11,11,11,11,8,8,8,8,8,7,7,7,7,7,5,23,24,30,31,22,17,18,19,18,32,32,32,32,32,30,30,30,30,30,21,21,21,21,21,16,16,16,16,16,17,16,17,16,16,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,5,5,5,5,5,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
21009A13-,10,10,10,10,10,5,5,5,5,5,3,3,3,3,3,4,14,16,22,19,14,12,12,15,12,23,23,23,23,23,23,23,23,23,23,15,15,15,15,15,11,11,11,11,11,11,11,11,11,11,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
21009A121,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,3,25,25,29,29,12,13,8,9,9,11,11,11,11,11,14,14,14,14,14,12,12,13,12,12,9,9,9,9,9,10,9,10,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
21009A63-,12,12,12,12,12,11,11,11,11,11,10,10,10,10,10,11,29,28,44,41,35,32,30,34,35,48,48,48,48,48,37,37,37,37,37,26,26,26,26,26,25,25,22,22,23,22,23,22,22,23,17,17,17,17,17,17,17,17,17,17,14,14,14,14,14,10,10,10,10,10,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2
21009A602,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,5,4,4,4,4,4,7,7,7,7,7,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21009A42-,15,15,15,15,15,16,16,16,16,16,10,10,10,10,10,12,41,35,41,44,29,27,32,24,24,29,29,29,29,29,29,32,29,29,29,29,28,25,25,24,27,27,27,27,27,24,24,24,24,24,21,20,20,20,20,20,20,20,20,20,15,15,15,15,15,11,11,11,11,11,11,11,11,11,11,9,9,9,9,9,6,6,6,6,6,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4
21009A40-,12,12,12,12,12,9,9,9,9,9,5,5,5,5,5,6,26,24,30,33,14,18,18,17,20,28,28,28,28,28,24,24,24,24,24,19,19,19,19,19,14,14,14,14,14,16,14,15,14,14,12,12,12,12,12,11,11,11,11,11,10,10,10,10,10,7,7,7,7,7,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21009A301,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,17,18,22,22,10,7,10,11,9,11,11,11,11,11,10,10,10,10,10,8,9,8,8,8,8,8,8,8,8,8,8,8,9,8,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,7,7,7,7,7,4,4,4,4,4,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3
21009A812,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,11,11,12,12,2,3,3,4,2,3,5,4,3,3,4,4,4,4,4,4,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21009A33-,27,27,27,27,27,17,17,17,17,17,14,14,14,14,14,19,65,63,74,72,37,39,32,38,39,40,40,40,40,40,40,41,40,40,40,38,40,38,37,35,35,34,35,36,37,34,34,34,35,34,28,28,28,28,28,28,28,28,28,28,24,24,24,24,24,20,20,20,20,20,26,26,26,26,26,17,17,17,17,17,14,14,14,14,14,10,10,10,10,10,8,8,8,8,8,8,8,8,8,8
21009A34-,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,5,6,5,6,3,3,3,3,3,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,2,2,2,2,2,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21009A21-,18,18,18,18,18,11,11,11,11,11,6,6,6,6,6,13,30,24,66,75,64,64,64,64,64,75,75,75,75,75,42,42,42,42,42,24,24,24,23,23,24,21,21,21,21,21,21,21,21,21,16,16,16,17,16,16,16,16,16,16,12,12,12,12,12,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
21009A43-,10,10,10,10,10,8,8,8,8,8,11,11,11,11,11,12,35,39,35,41,20,20,22,18,16,20,22,23,20,20,19,19,19,19,19,19,19,19,19,19,13,13,13,13,13,14,14,14,14,14,15,15,15,15,15,12,12,12,12,12,10,10,10,10,10,9,9,9,9,9,7,7,7,7,7,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21009A41-,12,12,12,12,12,9,9,9,9,9,8,8,8,8,8,9,29,29,36,38,25,22,23,26,28,29,29,29,29,29,27,27,27,27,27,23,22,21,21,21,21,21,21,21,21,20,19,19,19,19,16,16,16,16,16,16,16,16,16,16,12,12,12,12,12,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
21009A83-,8,8,8,8,8,9,9,9,9,9,8,8,8,8,8,7,15,18,17,13,7,8,8,5,5,6,6,6,6,5,8,7,7,9,10,9,9,8,9,9,6,6,6,6,6,7,7,7,7,7,7,7,7,8,7,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21009A52-,23,23,23,23,23,21,21,21,21,21,20,20,20,20,20,14,35,32,46,52,37,40,37,41,39,52,52,52,52,52,40,40,40,40,40,31,31,31,31,31,26,25,26,27,26,25,25,27,25,25,20,20,20,21,20,22,22,22,22,22,17,17,17,17,17,11,11,11,11,11,13,13,13,13,13,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3
21009A2MJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,30,30,40,40,40,40,40,31,31,31,31,31,11,11,11,11,11,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21009A44-,8,8,8,8,8,9,9,9,9,9,7,7,7,7,7,9,25,25,34,36,19,17,20,20,16,28,28,28,28,28,27,27,27,27,27,21,21,21,21,21,15,15,15,15,15,15,15,15,15,16,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21009A712,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,11,11,14,13,7,8,8,9,8,13,13,13,13,13,15,15,15,15,15,13,10,10,10,10,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21009A72-,10,10,10,10,10,4,4,4,4,4,4,4,4,4,4,4,23,23,32,31,20,21,19,21,25,33,33,33,33,33,29,29,29,29,29,18,18,18,18,18,15,15,15,15,15,16,16,17,15,15,13,12,12,12,12,12,12,12,12,12,11,11,11,11,11,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21009A911,9,9,9,9,9,6,6,6,6,6,7,7,7,7,7,5,20,23,31,30,15,19,19,20,17,26,26,26,26,26,21,21,21,21,21,14,14,14,14,14,11,11,11,11,11,14,14,14,14,14,9,9,9,9,9,9,9,9,9,9,7,7,7,7,7,4,4,4,4,4,6,6,6,6,6,3,3,3,3,3,5,5,5,5,5,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1
21009A311,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,5,5,5,5,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21009A802,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,6,6,7,7,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
21009A82-,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,31,31,33,34,7,9,9,12,7,10,9,11,9,9,12,13,14,15,12,16,11,13,12,12,11,11,11,11,11,13,11,11,11,11,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,10,10,10,10,10,10,10,10,10,10,5,5,5,5,5
21009A111,17,17,17,17,17,13,13,13,13,13,12,12,12,12,12,13,30,35,43,45,31,32,29,33,32,47,47,47,47,47,39,39,39,39,39,28,28,28,28,28,24,24,24,24,23,24,23,23,23,23,17,17,17,17,17,17,17,17,17,17,16,16,16,16,16,11,11,11,11,11,8,8,8,8,8,4,4,4,4,4,5,5,5,5,5,7,7,7,7,7,6,6,6,6,6,2,2,2,2,2
21009A01-,12,12,12,12,12,11,11,11,11,11,8,8,8,8,8,9,20,19,33,31,27,27,22,25,20,37,37,37,37,37,30,30,30,30,30,21,21,21,21,21,16,17,17,16,17,16,17,16,17,16,13,13,13,13,13,13,13,13,13,13,10,10,10,10,10,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21009A22-,21,21,21,21,21,17,17,17,17,17,11,11,11,11,11,10,55,52,68,64,47,38,44,40,37,57,57,57,57,57,42,42,42,42,42,35,36,37,35,36,36,35,34,36,34,36,34,36,34,34,26,26,26,26,26,26,26,26,26,26,20,20,20,20,20,19,19,19,19,19,22,22,22,22,22,12,12,12,12,12,14,14,14,14,14,12,12,12,12,12,8,8,8,8,8,8,8,8,8,8
21009A53-,18,18,18,18,18,16,16,16,16,16,12,12,12,12,12,11,29,30,45,47,39,41,38,43,37,55,55,55,55,55,52,52,52,52,52,35,35,35,35,35,32,32,32,32,32,29,28,28,28,28,21,21,21,21,21,21,21,21,21,21,16,16,16,16,16,7,7,7,7,7,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21009A512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,1,1,1,1,1,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21009A593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21009A612,16,16,16,16,16,13,13,13,13,13,8,8,8,8,8,12,30,26,43,40,38,39,38,36,35,59,59,59,59,59,49,49,49,49,49,30,30,30,30,30,25,25,29,25,25,25,25,25,25,25,17,16,16,16,16,16,16,16,16,16,11,11,11,11,11,9,9,9,9,9,7,7,7,7,7,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
