Code postal de l'implantation;Libellé commune de l'implantation;Sexe;Age;Code postal du domicile légal;Libellé de la commune de domicile légal;Code INS du domicile belge;Code INS de l'arrondissement du domicile belge;Commune_from;Commune_to;Sum of Compte
1000;BRUXELLES;Homme;19;1300;WAVRE;25112;25000;(blank);Bruxelles;4
1000;BRUXELLES;Homme;19;1310;LA HULPE;25050;25000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;1325;CHAUMONT-GISTOUX;25018;25000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;19;1330;RIXENSART;25091;25000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;19;1340;OTTIGNIES-LOUVAIN-LA-NEUVE;25121;25000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;1350;ORP-JAUCHE;25120;25000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;1357;HELECINE;25118;25000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;1380;LASNE;25119;25000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;1402;NIVELLES;(blank);(blank);(blank);Bruxelles;8
1000;BRUXELLES;Homme;19;1410;WATERLOO;25110;25000;(blank);Bruxelles;7
1000;BRUXELLES;Homme;19;1420;BRAINE-L'ALLEUD;25014;25000;(blank);Bruxelles;10
1000;BRUXELLES;Homme;19;1435;MONT-SAINT-GUIBERT;25068;25000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;1440;BRAINE-LE-CHATEAU;25015;25000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;1450;CHASTRE;25117;25000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;1457;WALHAIN;25124;25000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;19;1470;GENAPPE;25031;25000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;19;1480;TUBIZE;25105;25000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;19;1490;COURT-SAINT-ETIENNE;25023;25000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;19;1500;HAL;23027;23000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;19;1540;HERNE;23032;23000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;19;1560;HOEILAART;23033;23000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;19;1570;GAMMERAGES;23023;23000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;1600;SINT-PIETERS-LEEUW;23077;23000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;19;1620;DROGENBOS;23098;23000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;1630;LINKEBEEK;23100;23000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;19;1640;RHODE-SAINT-GENESE;23101;23000;(blank);Bruxelles;7
1000;BRUXELLES;Homme;19;1650;BEERSEL;23003;23000;(blank);Bruxelles;4
1000;BRUXELLES;Homme;19;1700;DILBEEK;23016;23000;(blank);Bruxelles;5
1000;BRUXELLES;Homme;19;1730;ASSE;23002;23000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;1750;LENNIK;23104;23000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;1800;VILVORDE;23088;23000;(blank);Bruxelles;7
1000;BRUXELLES;Homme;19;1830;MACHELEN;23047;23000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;1840;LONDERZEEL;23045;23000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;1850;GRIMBERGEN;23025;23000;(blank);Bruxelles;3
1000;BRUXELLES;Homme;19;1860;MEISE;23050;23000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;1930;ZAVENTEM;23094;23000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;1970;WEZEMBEEK-OPPEM;23103;23000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;3000;LOUVAIN;24062;24000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;3090;OVERIJSE;23062;23000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;4000;LIEGE;62063;62000;(blank);Bruxelles;3
1000;BRUXELLES;Homme;19;4050;CHAUDFONTAINE;62022;62000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;19;4420;SAINT-NICOLAS;62093;62000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;4430;ANS;62003;62000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;4550;NANDRIN;61043;61000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;4650;HERVE;63035;63000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;4680;OUPEYE;62079;62000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;4700;EUPEN;63023;63000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;4800;VERVIERS;63079;63000;(blank);Bruxelles;3
1000;BRUXELLES;Homme;19;4860;PEPINSTER;63058;63000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;4870;TROOZ;62122;62000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;4880;AUBEL;63003;63000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;4960;MALMEDY;63049;63000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;5030;GEMBLOUX;92142;92000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;5070;FOSSES-LA-VILLE;92048;92000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;5080;LA BRUYERE;92141;92000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;5140;SOMBREFFE;92114;92000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;5190;JEMEPPE-SUR-SAMBRE;92140;92000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;5300;ANDENNE;92003;92000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;5570;BEAURAING;91013;91000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;5650;WALCOURT;93088;93000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;6000;CHARLEROI;52011;52000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;19;6230;PONT-A-CELLES;52055;52000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;6530;THUIN;56078;56000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;6700;ARLON;81001;81000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;6740;ETALLE;85009;85000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;19;6800;LIBRAMONT-CHEVIGNY;84077;84000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;6820;FLORENVILLE;85011;85000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;6940;DURBUY;83012;83000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;6990;HOTTON;83028;83000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;7070;LE ROEULX;55035;55000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;7090;BRAINE-LE-COMTE;55004;55000;(blank);Bruxelles;4
1000;BRUXELLES;Homme;19;7100;LA LOUVIERE;58001;58000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;7140;MORLANWELZ;58004;58000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;7170;MANAGE;55086;55000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;7500;TOURNAI;57081;57000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;7700;MOUSCRON;57096;57000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;7740;PECQ;57062;57000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;7760;CELLES;57018;57000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;7780;COMINES-WARNETON;57097;57000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;7800;ATH;51004;51000;(blank);Bruxelles;3
1000;BRUXELLES;Homme;19;7850;ENGHIEN;51067;51000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;19;7860;LESSINES;51069;51000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;7900;LEUZE-EN-HAINAUT;57094;57000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;9280;LEBBEKE;42011;42000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;19;(blank);(blank);(blank);(blank);(blank);Bruxelles;17
1000;BRUXELLES;Homme;20;0002;REGION FLAMANDE;(blank);(blank);(blank);Bruxelles;2
1000;BRUXELLES;Homme;20;1300;WAVRE;25112;25000;(blank);Bruxelles;5
1000;BRUXELLES;Homme;20;1310;LA HULPE;25050;25000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;1320;BEAUVECHAIN;25005;25000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;1325;CHAUMONT-GISTOUX;25018;25000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;1330;RIXENSART;25091;25000;(blank);Bruxelles;4
1000;BRUXELLES;Homme;20;1340;OTTIGNIES-LOUVAIN-LA-NEUVE;25121;25000;(blank);Bruxelles;5
1000;BRUXELLES;Homme;20;1380;LASNE;25119;25000;(blank);Bruxelles;3
1000;BRUXELLES;Homme;20;1390;GREZ-DOICEAU;25037;25000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;20;1402;NIVELLES;(blank);(blank);(blank);Bruxelles;5
1000;BRUXELLES;Homme;20;1410;WATERLOO;25110;25000;(blank);Bruxelles;8
1000;BRUXELLES;Homme;20;1420;BRAINE-L'ALLEUD;25014;25000;(blank);Bruxelles;7
1000;BRUXELLES;Homme;20;1435;MONT-SAINT-GUIBERT;25068;25000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;1440;BRAINE-LE-CHATEAU;25015;25000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;1460;ITTRE;25044;25000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;20;1470;GENAPPE;25031;25000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;1480;TUBIZE;25105;25000;(blank);Bruxelles;4
1000;BRUXELLES;Homme;20;1490;COURT-SAINT-ETIENNE;25023;25000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;1495;VILLERS-LA-VILLE;25107;25000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;20;1500;HAL;23027;23000;(blank);Bruxelles;3
1000;BRUXELLES;Homme;20;1570;GAMMERAGES;23023;23000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;1600;SINT-PIETERS-LEEUW;23077;23000;(blank);Bruxelles;7
1000;BRUXELLES;Homme;20;1620;DROGENBOS;23098;23000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;20;1630;LINKEBEEK;23100;23000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;1640;RHODE-SAINT-GENESE;23101;23000;(blank);Bruxelles;3
1000;BRUXELLES;Homme;20;1650;BEERSEL;23003;23000;(blank);Bruxelles;4
1000;BRUXELLES;Homme;20;1700;DILBEEK;23016;23000;(blank);Bruxelles;4
1000;BRUXELLES;Homme;20;1730;ASSE;23002;23000;(blank);Bruxelles;4
1000;BRUXELLES;Homme;20;1740;TERNAT;23086;23000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;1780;WEMMEL;23102;23000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;20;1790;AFFLIGEM;23105;23000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;20;1800;VILVORDE;23088;23000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;20;1830;MACHELEN;23047;23000;(blank);Bruxelles;4
1000;BRUXELLES;Homme;20;1850;GRIMBERGEN;23025;23000;(blank);Bruxelles;3
1000;BRUXELLES;Homme;20;1860;MEISE;23050;23000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;1930;ZAVENTEM;23094;23000;(blank);Bruxelles;3
1000;BRUXELLES;Homme;20;1970;WEZEMBEEK-OPPEM;23103;23000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;2000;ANVERS;11002;11000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;2800;MALINES;12025;12000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;3090;OVERIJSE;23062;23000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;3300;TIRLEMONT;24107;24000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;4000;LIEGE;62063;62000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;20;4120;NEUPRE;62121;62000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;4130;ESNEUX;62032;62000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;4180;HAMOIR;61024;61000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;4257;BERLOZ;64008;64000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;4450;JUPRELLE;62060;62000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;4630;SOUMAGNE;62099;62000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;4845;JALHAY;63038;63000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;4910;THEUX;63076;63000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;5030;GEMBLOUX;92142;92000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;5150;FLOREFFE;92045;92000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;5300;ANDENNE;92003;92000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;5330;ASSESSE;92006;92000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;5500;DINANT;91034;91000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;5570;BEAURAING;91013;91000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;5580;ROCHEFORT;91114;91000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;5650;WALCOURT;93088;93000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;6000;CHARLEROI;52011;52000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;20;6140;FONTAINE-L'EVEQUE;52022;52000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;6280;GERPINNES;52025;52000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;6460;CHIMAY;56016;56000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;6590;MOMIGNIES;56051;56000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;6700;ARLON;81001;81000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;6720;HABAY;85046;85000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;6747;SAINT-LEGER;85034;85000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;6760;VIRTON;85045;85000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;20;7000;MONS;53053;53000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;7050;JURBISE;53044;53000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;20;7060;SOIGNIES;55040;55000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;20;7090;BRAINE-LE-COMTE;55004;55000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;20;7100;LA LOUVIERE;58001;58000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;20;7120;ESTINNES;58003;58000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;7130;BINCHE;58002;58000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;7180;SENEFFE;55085;55000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;20;7330;SAINT-GHISLAIN;53070;53000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;7390;QUAREGNON;53065;53000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;7500;TOURNAI;57081;57000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;20;7600;PERUWELZ;57064;57000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;7700;MOUSCRON;57096;57000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;7800;ATH;51004;51000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;7850;ENGHIEN;51067;51000;(blank);Bruxelles;7
1000;BRUXELLES;Homme;20;7860;LESSINES;51069;51000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;7900;LEUZE-EN-HAINAUT;57094;57000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;20;8500;COURTRAI;34022;34000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;9000;GAND;44021;44000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;9280;LEBBEKE;42011;42000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;9300;ALOST;41002;41000;(blank);Bruxelles;4
1000;BRUXELLES;Homme;20;9600;RENAIX;45041;45000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;20;(blank);(blank);(blank);(blank);(blank);Bruxelles;24
1000;BRUXELLES;Homme;21;0002;REGION FLAMANDE;(blank);(blank);(blank);Bruxelles;4
1000;BRUXELLES;Homme;21;1300;WAVRE;25112;25000;(blank);Bruxelles;4
1000;BRUXELLES;Homme;21;1310;LA HULPE;25050;25000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;1330;RIXENSART;25091;25000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;21;1340;OTTIGNIES-LOUVAIN-LA-NEUVE;25121;25000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;1380;LASNE;25119;25000;(blank);Bruxelles;3
1000;BRUXELLES;Homme;21;1390;GREZ-DOICEAU;25037;25000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;21;1402;NIVELLES;(blank);(blank);(blank);Bruxelles;3
1000;BRUXELLES;Homme;21;1410;WATERLOO;25110;25000;(blank);Bruxelles;5
1000;BRUXELLES;Homme;21;1420;BRAINE-L'ALLEUD;25014;25000;(blank);Bruxelles;4
1000;BRUXELLES;Homme;21;1430;REBECQ;25123;25000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;21;1450;CHASTRE;25117;25000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;1460;ITTRE;25044;25000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;1470;GENAPPE;25031;25000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;21;1480;TUBIZE;25105;25000;(blank);Bruxelles;6
1000;BRUXELLES;Homme;21;1490;COURT-SAINT-ETIENNE;25023;25000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;21;1500;HAL;23027;23000;(blank);Bruxelles;4
1000;BRUXELLES;Homme;21;1600;SINT-PIETERS-LEEUW;23077;23000;(blank);Bruxelles;7
1000;BRUXELLES;Homme;21;1620;DROGENBOS;23098;23000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;21;1630;LINKEBEEK;23100;23000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;21;1640;RHODE-SAINT-GENESE;23101;23000;(blank);Bruxelles;6
1000;BRUXELLES;Homme;21;1650;BEERSEL;23003;23000;(blank);Bruxelles;5
1000;BRUXELLES;Homme;21;1700;DILBEEK;23016;23000;(blank);Bruxelles;4
1000;BRUXELLES;Homme;21;1730;ASSE;23002;23000;(blank);Bruxelles;9
1000;BRUXELLES;Homme;21;1740;TERNAT;23086;23000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;1770;LIEDEKERKE;23044;23000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;21;1780;WEMMEL;23102;23000;(blank);Bruxelles;6
1000;BRUXELLES;Homme;21;1785;MERCHTEM;23052;23000;(blank);Bruxelles;3
1000;BRUXELLES;Homme;21;1790;AFFLIGEM;23105;23000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;1800;VILVORDE;23088;23000;(blank);Bruxelles;6
1000;BRUXELLES;Homme;21;1820;STEENOKKERZEEL;23081;23000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;21;1830;MACHELEN;23047;23000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;1840;LONDERZEEL;23045;23000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;1850;GRIMBERGEN;23025;23000;(blank);Bruxelles;4
1000;BRUXELLES;Homme;21;1860;MEISE;23050;23000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;21;1910;KAMPENHOUT;23038;23000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;1930;ZAVENTEM;23094;23000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;1950;KRAAINEM;23099;23000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;1970;WEZEMBEEK-OPPEM;23103;23000;(blank);Bruxelles;3
1000;BRUXELLES;Homme;21;2000;ANVERS;11002;11000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;2830;WILLEBROEK;12040;12000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;3020;HERENT;24038;24000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;3090;OVERIJSE;23062;23000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;21;4000;LIEGE;62063;62000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;4050;CHAUDFONTAINE;62022;62000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;21;4217;HERON;61028;61000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;4300;WAREMME;64074;64000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;4480;ENGIS;61080;61000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;4610;BEYNE-HEUSAY;62015;62000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;4630;SOUMAGNE;62099;62000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;4670;BLEGNY;62119;62000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;4680;OUPEYE;62079;62000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;4720;LA CALAMINE;63040;63000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;4800;VERVIERS;63079;63000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;4960;MALMEDY;63049;63000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;5000;NAMUR;92094;92000;(blank);Bruxelles;3
1000;BRUXELLES;Homme;21;5030;GEMBLOUX;92142;92000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;21;5140;SOMBREFFE;92114;92000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;5150;FLOREFFE;92045;92000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;5340;GESVES;92054;92000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;21;5350;OHEY;92097;92000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;5360;HAMOIS;91059;91000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;5380;FERNELMONT;92138;92000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;5570;BEAURAING;91013;91000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;5620;FLORENNES;93022;93000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;6000;CHARLEROI;52011;52000;(blank);Bruxelles;6
1000;BRUXELLES;Homme;21;6180;COURCELLES;52015;52000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;6200;CHATELET;52012;52000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;6210;LES BONS VILLERS;52075;52000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;21;6220;FLEURUS;52021;52000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;6280;GERPINNES;52025;52000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;6500;BEAUMONT;56005;56000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;6700;ARLON;81001;81000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;21;6740;ETALLE;85009;85000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;6760;VIRTON;85045;85000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;7000;MONS;53053;53000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;21;7040;QUEVY;53084;53000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;7090;BRAINE-LE-COMTE;55004;55000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;21;7100;LA LOUVIERE;58001;58000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;21;7130;BINCHE;58002;58000;(blank);Bruxelles;4
1000;BRUXELLES;Homme;21;7180;SENEFFE;55085;55000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;7300;BOUSSU;53014;53000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;7320;BERNISSART;51009;51000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;7340;COLFONTAINE;53082;53000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;7387;HONNELLES;53083;53000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;21;7500;TOURNAI;57081;57000;(blank);Bruxelles;5
1000;BRUXELLES;Homme;21;7600;PERUWELZ;57064;57000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;7700;MOUSCRON;57096;57000;(blank);Bruxelles;4
1000;BRUXELLES;Homme;21;7730;ESTAIMPUIS;57027;57000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;7850;ENGHIEN;51067;51000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;21;7860;LESSINES;51069;51000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;21;7890;ELLEZELLES;51017;51000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;7950;CHIEVRES;51014;51000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;9300;ALOST;41002;41000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;9400;NINOVE;41048;41000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;9420;ERPE-MERE;41082;41000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;9470;DENDERLEEUW;41011;41000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;21;(blank);(blank);(blank);(blank);(blank);Bruxelles;28
1000;BRUXELLES;Homme;22;0002;REGION FLAMANDE;(blank);(blank);(blank);Bruxelles;1
1000;BRUXELLES;Homme;22;1300;WAVRE;25112;25000;(blank);Bruxelles;4
1000;BRUXELLES;Homme;22;1310;LA HULPE;25050;25000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;22;1320;BEAUVECHAIN;25005;25000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;22;1325;CHAUMONT-GISTOUX;25018;25000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;22;1330;RIXENSART;25091;25000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;22;1340;OTTIGNIES-LOUVAIN-LA-NEUVE;25121;25000;(blank);Bruxelles;5
1000;BRUXELLES;Homme;22;1402;NIVELLES;(blank);(blank);(blank);Bruxelles;3
1000;BRUXELLES;Homme;22;1410;WATERLOO;25110;25000;(blank);Bruxelles;6
1000;BRUXELLES;Homme;22;1420;BRAINE-L'ALLEUD;25014;25000;(blank);Bruxelles;6
1000;BRUXELLES;Homme;22;1430;REBECQ;25123;25000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;22;1440;BRAINE-LE-CHATEAU;25015;25000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;22;1450;CHASTRE;25117;25000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;22;1470;GENAPPE;25031;25000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;22;1480;TUBIZE;25105;25000;(blank);Bruxelles;4
1000;BRUXELLES;Homme;22;1490;COURT-SAINT-ETIENNE;25023;25000;(blank);Bruxelles;2
1000;BRUXELLES;Homme;22;1495;VILLERS-LA-VILLE;25107;25000;(blank);Bruxelles;1
1000;BRUXELLES;Homme;22;1500;HAL;23027;23000;(blank);Bruxelles;3
