Code postal de l'implantation;Libellé commune de l'implantation;Sexe;Age;Code postal du domicile légal;Libellé de la commune de domicile légal;Code INS du domicile belge;Code INS de l'arrondissement du domicile belge;Commune_from;Commune_to;Sum of Compte;;;
1000;BRUXELLES;Femme;31;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Bruxelles;1;;;
1000;BRUXELLES;Femme;31;1083;GANSHOREN;21008;21000;Ganshoren;Bruxelles;1;;;
1000;BRUXELLES;Femme;31;1090;JETTE;21010;21000;Jette;Bruxelles;1;;;
1000;BRUXELLES;Femme;31;1160;AUDERGHEM;21002;21000;Auderghem;Bruxelles;1;;;
1000;BRUXELLES;Femme;31;1180;UCCLE;21016;21000;Uccle;Bruxelles;4;;;
1000;BRUXELLES;Femme;31;1190;FOREST;21007;21000;Forest;Bruxelles;2;;;
1000;BRUXELLES;Femme;32;1000;BRUXELLES;21004;21000;Bruxelles;Bruxelles;5;;;
1000;BRUXELLES;Femme;32;1030;SCHAERBEEK;21015;21000;Schaerbeek;Bruxelles;4;;;
1000;BRUXELLES;Femme;32;1040;ETTERBEEK;21005;21000;Etterbeek;Bruxelles;2;;;
1000;BRUXELLES;Femme;32;1050;IXELLES;21009;21000;Ixelles;Bruxelles;2;;;
1000;BRUXELLES;Femme;32;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Bruxelles;2;;;
1000;BRUXELLES;Femme;32;1070;ANDERLECHT;21001;21000;Anderlecht;Bruxelles;4;;;
1000;BRUXELLES;Femme;32;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Bruxelles;5;;;
1000;BRUXELLES;Femme;32;1083;GANSHOREN;21008;21000;Ganshoren;Bruxelles;1;;;
1000;BRUXELLES;Femme;32;1090;JETTE;21010;21000;Jette;Bruxelles;1;;;
1000;BRUXELLES;Femme;32;1150;WOLUWE-SAINT-PIERRE;21019;21000;Woluwe Saint-Pierre;Bruxelles;1;;;
1000;BRUXELLES;Femme;32;1160;AUDERGHEM;21002;21000;Auderghem;Bruxelles;2;;;
1000;BRUXELLES;Femme;32;1180;UCCLE;21016;21000;Uccle;Bruxelles;2;;;
1000;BRUXELLES;Femme;32;1190;FOREST;21007;21000;Forest;Bruxelles;3;;;
1000;BRUXELLES;Femme;32;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Bruxelles;1;;;
1000;BRUXELLES;Femme;32;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;Saint-Josse-Ten-Noode;Bruxelles;1;;;
1000;BRUXELLES;Femme;33;1000;BRUXELLES;21004;21000;Bruxelles;Bruxelles;4;;;
1000;BRUXELLES;Femme;33;1030;SCHAERBEEK;21015;21000;Schaerbeek;Bruxelles;2;;;
1000;BRUXELLES;Femme;33;1040;ETTERBEEK;21005;21000;Etterbeek;Bruxelles;2;;;
1000;BRUXELLES;Femme;33;1050;IXELLES;21009;21000;Ixelles;Bruxelles;3;;;
1000;BRUXELLES;Femme;33;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Bruxelles;1;;;
1000;BRUXELLES;Femme;33;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Bruxelles;1;;;
1000;BRUXELLES;Femme;33;1081;KOEKELBERG;21011;21000;Koekelberg;Bruxelles;1;;;
1000;BRUXELLES;Femme;33;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Bruxelles;3;;;
1000;BRUXELLES;Femme;33;1090;JETTE;21010;21000;Jette;Bruxelles;2;;;
1000;BRUXELLES;Femme;33;1180;UCCLE;21016;21000;Uccle;Bruxelles;2;;;
1000;BRUXELLES;Femme;33;1190;FOREST;21007;21000;Forest;Bruxelles;2;;;
1000;BRUXELLES;Femme;33;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Bruxelles;1;;;
1000;BRUXELLES;Femme;33;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;Saint-Josse-Ten-Noode;Bruxelles;1;;;
1000;BRUXELLES;Femme;34;1000;BRUXELLES;21004;21000;Bruxelles;Bruxelles;2;;;
1000;BRUXELLES;Femme;34;1030;SCHAERBEEK;21015;21000;Schaerbeek;Bruxelles;3;;;
1000;BRUXELLES;Femme;34;1050;IXELLES;21009;21000;Ixelles;Bruxelles;1;;;
1000;BRUXELLES;Femme;34;1070;ANDERLECHT;21001;21000;Anderlecht;Bruxelles;2;;;
1000;BRUXELLES;Femme;34;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Bruxelles;2;;;
1000;BRUXELLES;Femme;34;1081;KOEKELBERG;21011;21000;Koekelberg;Bruxelles;1;;;
1000;BRUXELLES;Femme;34;1090;JETTE;21010;21000;Jette;Bruxelles;3;;;
1000;BRUXELLES;Femme;34;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Bruxelles;1;;;
1000;BRUXELLES;Femme;35;1000;BRUXELLES;21004;21000;Bruxelles;Bruxelles;3;;;
1000;BRUXELLES;Femme;35;1040;ETTERBEEK;21005;21000;Etterbeek;Bruxelles;1;;;
1000;BRUXELLES;Femme;35;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Bruxelles;2;;;
1000;BRUXELLES;Femme;35;1070;ANDERLECHT;21001;21000;Anderlecht;Bruxelles;2;;;
1000;BRUXELLES;Femme;35;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Bruxelles;2;;;
1000;BRUXELLES;Femme;35;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Bruxelles;1;;;
1000;BRUXELLES;Femme;35;1090;JETTE;21010;21000;Jette;Bruxelles;1;;;
1000;BRUXELLES;Femme;35;1180;UCCLE;21016;21000;Uccle;Bruxelles;1;;;
1000;BRUXELLES;Femme;36;1000;BRUXELLES;21004;21000;Bruxelles;Bruxelles;2;;;
1000;BRUXELLES;Femme;36;1030;SCHAERBEEK;21015;21000;Schaerbeek;Bruxelles;6;;;
1000;BRUXELLES;Femme;36;1050;IXELLES;21009;21000;Ixelles;Bruxelles;1;;;
1000;BRUXELLES;Femme;36;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Bruxelles;3;;;
1000;BRUXELLES;Femme;36;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Bruxelles;1;;;
1000;BRUXELLES;Femme;36;1081;KOEKELBERG;21011;21000;Koekelberg;Bruxelles;1;;;
1000;BRUXELLES;Femme;36;1083;GANSHOREN;21008;21000;Ganshoren;Bruxelles;1;;;
1000;BRUXELLES;Femme;36;1180;UCCLE;21016;21000;Uccle;Bruxelles;1;;;
1000;BRUXELLES;Femme;36;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Bruxelles;1;;;
1000;BRUXELLES;Femme;37;1000;BRUXELLES;21004;21000;Bruxelles;Bruxelles;4;;;
1000;BRUXELLES;Femme;37;1030;SCHAERBEEK;21015;21000;Schaerbeek;Bruxelles;2;;;
1000;BRUXELLES;Femme;37;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Bruxelles;4;;;
1000;BRUXELLES;Femme;37;1081;KOEKELBERG;21011;21000;Koekelberg;Bruxelles;2;;;
1000;BRUXELLES;Femme;37;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Bruxelles;1;;;
1000;BRUXELLES;Femme;37;1090;JETTE;21010;21000;Jette;Bruxelles;1;;;
1000;BRUXELLES;Femme;37;1140;EVERE;21006;21000;Evere;Bruxelles;1;;;
1000;BRUXELLES;Femme;37;1160;AUDERGHEM;21002;21000;Auderghem;Bruxelles;1;;;
1000;BRUXELLES;Femme;37;1180;UCCLE;21016;21000;Uccle;Bruxelles;1;;;
1000;BRUXELLES;Femme;37;1190;FOREST;21007;21000;Forest;Bruxelles;1;;;
1000;BRUXELLES;Femme;38;1000;BRUXELLES;21004;21000;Bruxelles;Bruxelles;1;;;
1000;BRUXELLES;Femme;38;1030;SCHAERBEEK;21015;21000;Schaerbeek;Bruxelles;1;;;
1000;BRUXELLES;Femme;38;1040;ETTERBEEK;21005;21000;Etterbeek;Bruxelles;1;;;
1000;BRUXELLES;Femme;38;1050;IXELLES;21009;21000;Ixelles;Bruxelles;1;;;
1000;BRUXELLES;Femme;38;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Bruxelles;1;;;
1000;BRUXELLES;Femme;38;1070;ANDERLECHT;21001;21000;Anderlecht;Bruxelles;2;;;
1000;BRUXELLES;Femme;38;1081;KOEKELBERG;21011;21000;Koekelberg;Bruxelles;1;;;
1000;BRUXELLES;Femme;38;1083;GANSHOREN;21008;21000;Ganshoren;Bruxelles;1;;;
1000;BRUXELLES;Femme;38;1140;EVERE;21006;21000;Evere;Bruxelles;1;;;
1000;BRUXELLES;Femme;38;1150;WOLUWE-SAINT-PIERRE;21019;21000;Woluwe Saint-Pierre;Bruxelles;1;;;
1000;BRUXELLES;Femme;38;1160;AUDERGHEM;21002;21000;Auderghem;Bruxelles;1;;;
1000;BRUXELLES;Femme;39;1000;BRUXELLES;21004;21000;Bruxelles;Bruxelles;1;;;
1000;BRUXELLES;Femme;39;1050;IXELLES;21009;21000;Ixelles;Bruxelles;1;;;
1000;BRUXELLES;Femme;39;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Bruxelles;1;;;
1000;BRUXELLES;Femme;39;1083;GANSHOREN;21008;21000;Ganshoren;Bruxelles;1;;;
1000;BRUXELLES;Femme;39;1160;AUDERGHEM;21002;21000;Auderghem;Bruxelles;1;;;
1000;BRUXELLES;Femme;39;1170;WATERMAEL-BOITSFORT;21017;21000;Watermael Boitsfort;Bruxelles;1;;;
1000;BRUXELLES;Femme;39;1180;UCCLE;21016;21000;Uccle;Bruxelles;1;;;
1000;BRUXELLES;Femme;39;1190;FOREST;21007;21000;Forest;Bruxelles;1;;;
1000;BRUXELLES;Femme;39;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Bruxelles;1;;;
1000;BRUXELLES;Femme;40;1030;SCHAERBEEK;21015;21000;Schaerbeek;Bruxelles;2;;;
1000;BRUXELLES;Femme;40;1050;IXELLES;21009;21000;Ixelles;Bruxelles;1;;;
1000;BRUXELLES;Femme;40;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Bruxelles;2;;;
1000;BRUXELLES;Femme;40;1150;WOLUWE-SAINT-PIERRE;21019;21000;Woluwe Saint-Pierre;Bruxelles;1;;;
1000;BRUXELLES;Femme;40;1180;UCCLE;21016;21000;Uccle;Bruxelles;1;;;
1000;BRUXELLES;Femme;41;1000;BRUXELLES;21004;21000;Bruxelles;Bruxelles;1;;;
1000;BRUXELLES;Femme;41;1050;IXELLES;21009;21000;Ixelles;Bruxelles;1;;;
1000;BRUXELLES;Femme;41;1070;ANDERLECHT;21001;21000;Anderlecht;Bruxelles;1;;;
1000;BRUXELLES;Femme;41;1090;JETTE;21010;21000;Jette;Bruxelles;1;;;
1000;BRUXELLES;Femme;41;1180;UCCLE;21016;21000;Uccle;Bruxelles;2;;;
1000;BRUXELLES;Femme;42;1050;IXELLES;21009;21000;Ixelles;Bruxelles;1;;;
1000;BRUXELLES;Femme;42;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Bruxelles;1;;;
1000;BRUXELLES;Femme;42;1070;ANDERLECHT;21001;21000;Anderlecht;Bruxelles;1;;;
1000;BRUXELLES;Femme;42;1081;KOEKELBERG;21011;21000;Koekelberg;Bruxelles;1;;;
1000;BRUXELLES;Femme;42;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Bruxelles;1;;;
1000;BRUXELLES;Femme;42;1083;GANSHOREN;21008;21000;Ganshoren;Bruxelles;1;;;
1000;BRUXELLES;Femme;43;1050;IXELLES;21009;21000;Ixelles;Bruxelles;1;;;
1000;BRUXELLES;Femme;43;1180;UCCLE;21016;21000;Uccle;Bruxelles;1;;;
1000;BRUXELLES;Femme;43;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Bruxelles;1;;;
1000;BRUXELLES;Femme;44;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Bruxelles;2;;;
1000;BRUXELLES;Femme;44;1090;JETTE;21010;21000;Jette;Bruxelles;1;;;
1000;BRUXELLES;Femme;45;1180;UCCLE;21016;21000;Uccle;Bruxelles;1;;;
1000;BRUXELLES;Femme;46;1050;IXELLES;21009;21000;Ixelles;Bruxelles;1;;;
1000;BRUXELLES;Femme;46;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Bruxelles;1;;;
1000;BRUXELLES;Femme;47;1000;BRUXELLES;21004;21000;Bruxelles;Bruxelles;1;;;
1000;BRUXELLES;Femme;48;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Bruxelles;1;;;
1000;BRUXELLES;Femme;48;1090;JETTE;21010;21000;Jette;Bruxelles;1;;;
1000;BRUXELLES;Femme;48;1190;FOREST;21007;21000;Forest;Bruxelles;1;;;
1000;BRUXELLES;Femme;49;1000;BRUXELLES;21004;21000;Bruxelles;Bruxelles;2;;;
1000;BRUXELLES;Femme;49;1030;SCHAERBEEK;21015;21000;Schaerbeek;Bruxelles;1;;;
1000;BRUXELLES;Femme;49;1050;IXELLES;21009;21000;Ixelles;Bruxelles;1;;;
1000;BRUXELLES;Femme;49;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;Saint-Josse-Ten-Noode;Bruxelles;1;;;
1000;BRUXELLES;Femme;50;1190;FOREST;21007;21000;Forest;Bruxelles;1;;;
1000;BRUXELLES;Femme;51;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Bruxelles;1;;;
1000;BRUXELLES;Femme;51;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Bruxelles;2;;;
1000;BRUXELLES;Femme;52;1040;ETTERBEEK;21005;21000;Etterbeek;Bruxelles;1;;;
1000;BRUXELLES;Femme;54;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Bruxelles;1;;;
1000;BRUXELLES;Femme;55;1050;IXELLES;21009;21000;Ixelles;Bruxelles;1;;;
1000;BRUXELLES;Femme;58;1000;BRUXELLES;21004;21000;Bruxelles;Bruxelles;1;;;
1000;BRUXELLES;Homme;17;1000;BRUXELLES;21004;21000;Bruxelles;Bruxelles;1;;;
1000;BRUXELLES;Homme;18;1000;BRUXELLES;21004;21000;Bruxelles;Bruxelles;17;;;
1000;BRUXELLES;Homme;18;1030;SCHAERBEEK;21015;21000;Schaerbeek;Bruxelles;11;;;
1000;BRUXELLES;Homme;18;1050;IXELLES;21009;21000;Ixelles;Bruxelles;3;;;
1000;BRUXELLES;Homme;18;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Bruxelles;10;;;
1000;BRUXELLES;Homme;18;1070;ANDERLECHT;21001;21000;Anderlecht;Bruxelles;4;;;
1000;BRUXELLES;Homme;18;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Bruxelles;14;;;
1000;BRUXELLES;Homme;18;1081;KOEKELBERG;21011;21000;Koekelberg;Bruxelles;1;;;
1000;BRUXELLES;Homme;18;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Bruxelles;6;;;
1000;BRUXELLES;Homme;18;1083;GANSHOREN;21008;21000;Ganshoren;Bruxelles;2;;;
1000;BRUXELLES;Homme;18;1090;JETTE;21010;21000;Jette;Bruxelles;3;;;
1000;BRUXELLES;Homme;18;1140;EVERE;21006;21000;Evere;Bruxelles;1;;;
1000;BRUXELLES;Homme;18;1150;WOLUWE-SAINT-PIERRE;21019;21000;Woluwe Saint-Pierre;Bruxelles;1;;;
1000;BRUXELLES;Homme;18;1170;WATERMAEL-BOITSFORT;21017;21000;Watermael Boitsfort;Bruxelles;5;;;
1000;BRUXELLES;Homme;18;1180;UCCLE;21016;21000;Uccle;Bruxelles;5;;;
1000;BRUXELLES;Homme;18;1190;FOREST;21007;21000;Forest;Bruxelles;5;;;
1000;BRUXELLES;Homme;18;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Bruxelles;2;;;
1000;BRUXELLES;Homme;19;1000;BRUXELLES;21004;21000;Bruxelles;Bruxelles;46;;;
1000;BRUXELLES;Homme;19;1030;SCHAERBEEK;21015;21000;Schaerbeek;Bruxelles;16;;;
1000;BRUXELLES;Homme;19;1040;ETTERBEEK;21005;21000;Etterbeek;Bruxelles;6;;;
1000;BRUXELLES;Homme;19;1050;IXELLES;21009;21000;Ixelles;Bruxelles;6;;;
1000;BRUXELLES;Homme;19;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Bruxelles;10;;;
1000;BRUXELLES;Homme;19;1070;ANDERLECHT;21001;21000;Anderlecht;Bruxelles;29;;;
1000;BRUXELLES;Homme;19;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Bruxelles;26;;;
1000;BRUXELLES;Homme;19;1081;KOEKELBERG;21011;21000;Koekelberg;Bruxelles;4;;;
1000;BRUXELLES;Homme;19;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Bruxelles;7;;;
1000;BRUXELLES;Homme;19;1083;GANSHOREN;21008;21000;Ganshoren;Bruxelles;5;;;
1000;BRUXELLES;Homme;19;1090;JETTE;21010;21000;Jette;Bruxelles;9;;;
1000;BRUXELLES;Homme;19;1140;EVERE;21006;21000;Evere;Bruxelles;12;;;
1000;BRUXELLES;Homme;19;1150;WOLUWE-SAINT-PIERRE;21019;21000;Woluwe Saint-Pierre;Bruxelles;4;;;
1000;BRUXELLES;Homme;19;1160;AUDERGHEM;21002;21000;Auderghem;Bruxelles;6;;;
1000;BRUXELLES;Homme;19;1170;WATERMAEL-BOITSFORT;21017;21000;Watermael Boitsfort;Bruxelles;2;;;
1000;BRUXELLES;Homme;19;1180;UCCLE;21016;21000;Uccle;Bruxelles;10;;;
1000;BRUXELLES;Homme;19;1190;FOREST;21007;21000;Forest;Bruxelles;6;;;
1000;BRUXELLES;Homme;19;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Bruxelles;3;;;
1000;BRUXELLES;Homme;19;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;Saint-Josse-Ten-Noode;Bruxelles;3;;;
1000;BRUXELLES;Homme;20;1000;BRUXELLES;21004;21000;Bruxelles;Bruxelles;52;;;
1000;BRUXELLES;Homme;20;1030;SCHAERBEEK;21015;21000;Schaerbeek;Bruxelles;23;;;
1000;BRUXELLES;Homme;20;1040;ETTERBEEK;21005;21000;Etterbeek;Bruxelles;8;;;
1000;BRUXELLES;Homme;20;1050;IXELLES;21009;21000;Ixelles;Bruxelles;8;;;
1000;BRUXELLES;Homme;20;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Bruxelles;12;;;
1000;BRUXELLES;Homme;20;1070;ANDERLECHT;21001;21000;Anderlecht;Bruxelles;35;;;
1000;BRUXELLES;Homme;20;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Bruxelles;20;;;
1000;BRUXELLES;Homme;20;1081;KOEKELBERG;21011;21000;Koekelberg;Bruxelles;5;;;
1000;BRUXELLES;Homme;20;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Bruxelles;4;;;
1000;BRUXELLES;Homme;20;1083;GANSHOREN;21008;21000;Ganshoren;Bruxelles;7;;;
1000;BRUXELLES;Homme;20;1090;JETTE;21010;21000;Jette;Bruxelles;15;;;
1000;BRUXELLES;Homme;20;1140;EVERE;21006;21000;Evere;Bruxelles;12;;;
1000;BRUXELLES;Homme;20;1150;WOLUWE-SAINT-PIERRE;21019;21000;Woluwe Saint-Pierre;Bruxelles;3;;;
1000;BRUXELLES;Homme;20;1160;AUDERGHEM;21002;21000;Auderghem;Bruxelles;4;;;
1000;BRUXELLES;Homme;20;1170;WATERMAEL-BOITSFORT;21017;21000;Watermael Boitsfort;Bruxelles;7;;;
1000;BRUXELLES;Homme;20;1180;UCCLE;21016;21000;Uccle;Bruxelles;15;;;
1000;BRUXELLES;Homme;20;1190;FOREST;21007;21000;Forest;Bruxelles;15;;;
1000;BRUXELLES;Homme;20;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Bruxelles;6;;;
1000;BRUXELLES;Homme;20;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;Saint-Josse-Ten-Noode;Bruxelles;6;;;
1000;BRUXELLES;Homme;21;1000;BRUXELLES;21004;21000;Bruxelles;Bruxelles;63;;;
1000;BRUXELLES;Homme;21;1030;SCHAERBEEK;21015;21000;Schaerbeek;Bruxelles;35;;;
1000;BRUXELLES;Homme;21;1040;ETTERBEEK;21005;21000;Etterbeek;Bruxelles;5;;;
1000;BRUXELLES;Homme;21;1050;IXELLES;21009;21000;Ixelles;Bruxelles;26;;;
1000;BRUXELLES;Homme;21;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Bruxelles;25;;;
1000;BRUXELLES;Homme;21;1070;ANDERLECHT;21001;21000;Anderlecht;Bruxelles;30;;;
1000;BRUXELLES;Homme;21;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Bruxelles;40;;;
1000;BRUXELLES;Homme;21;1081;KOEKELBERG;21011;21000;Koekelberg;Bruxelles;11;;;
1000;BRUXELLES;Homme;21;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Bruxelles;10;;;
1000;BRUXELLES;Homme;21;1083;GANSHOREN;21008;21000;Ganshoren;Bruxelles;5;;;
1000;BRUXELLES;Homme;21;1090;JETTE;21010;21000;Jette;Bruxelles;19;;;
1000;BRUXELLES;Homme;21;1140;EVERE;21006;21000;Evere;Bruxelles;6;;;
1000;BRUXELLES;Homme;21;1150;WOLUWE-SAINT-PIERRE;21019;21000;Woluwe Saint-Pierre;Bruxelles;1;;;
1000;BRUXELLES;Homme;21;1160;AUDERGHEM;21002;21000;Auderghem;Bruxelles;9;;;
1000;BRUXELLES;Homme;21;1170;WATERMAEL-BOITSFORT;21017;21000;Watermael Boitsfort;Bruxelles;2;;;
1000;BRUXELLES;Homme;21;1180;UCCLE;21016;21000;Uccle;Bruxelles;26;;;
1000;BRUXELLES;Homme;21;1190;FOREST;21007;21000;Forest;Bruxelles;21;;;
1000;BRUXELLES;Homme;21;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Bruxelles;8;;;
1000;BRUXELLES;Homme;21;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;Saint-Josse-Ten-Noode;Bruxelles;6;;;
1000;BRUXELLES;Homme;22;1000;BRUXELLES;21004;21000;Bruxelles;Bruxelles;49;;;
1000;BRUXELLES;Homme;22;1030;SCHAERBEEK;21015;21000;Schaerbeek;Bruxelles;47;;;
1000;BRUXELLES;Homme;22;1040;ETTERBEEK;21005;21000;Etterbeek;Bruxelles;8;;;
1000;BRUXELLES;Homme;22;1050;IXELLES;21009;21000;Ixelles;Bruxelles;27;;;
1000;BRUXELLES;Homme;22;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Bruxelles;11;;;
1000;BRUXELLES;Homme;22;1070;ANDERLECHT;21001;21000;Anderlecht;Bruxelles;25;;;
1000;BRUXELLES;Homme;22;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Bruxelles;37;;;
1000;BRUXELLES;Homme;22;1081;KOEKELBERG;21011;21000;Koekelberg;Bruxelles;4;;;
1000;BRUXELLES;Homme;22;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Bruxelles;8;;;
1000;BRUXELLES;Homme;22;1083;GANSHOREN;21008;21000;Ganshoren;Bruxelles;8;;;
1000;BRUXELLES;Homme;22;1090;JETTE;21010;21000;Jette;Bruxelles;14;;;
1000;BRUXELLES;Homme;22;1140;EVERE;21006;21000;Evere;Bruxelles;9;;;
1000;BRUXELLES;Homme;22;1150;WOLUWE-SAINT-PIERRE;21019;21000;Woluwe Saint-Pierre;Bruxelles;5;;;
1000;BRUXELLES;Homme;22;1160;AUDERGHEM;21002;21000;Auderghem;Bruxelles;5;;;
1000;BRUXELLES;Homme;22;1170;WATERMAEL-BOITSFORT;21017;21000;Watermael Boitsfort;Bruxelles;5;;;
1000;BRUXELLES;Homme;22;1180;UCCLE;21016;21000;Uccle;Bruxelles;20;;;
1000;BRUXELLES;Homme;22;1190;FOREST;21007;21000;Forest;Bruxelles;15;;;
1000;BRUXELLES;Homme;22;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Bruxelles;8;;;
1000;BRUXELLES;Homme;22;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;Saint-Josse-Ten-Noode;Bruxelles;5;;;
1000;BRUXELLES;Homme;23;1000;BRUXELLES;21004;21000;Bruxelles;Bruxelles;42;;;
1000;BRUXELLES;Homme;23;1030;SCHAERBEEK;21015;21000;Schaerbeek;Bruxelles;25;;;
1000;BRUXELLES;Homme;23;1040;ETTERBEEK;21005;21000;Etterbeek;Bruxelles;8;;;
1000;BRUXELLES;Homme;23;1050;IXELLES;21009;21000;Ixelles;Bruxelles;23;;;
1000;BRUXELLES;Homme;23;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Bruxelles;15;;;
1000;BRUXELLES;Homme;23;1070;ANDERLECHT;21001;21000;Anderlecht;Bruxelles;17;;;
1000;BRUXELLES;Homme;23;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Bruxelles;24;;;
1000;BRUXELLES;Homme;23;1081;KOEKELBERG;21011;21000;Koekelberg;Bruxelles;5;;;
1000;BRUXELLES;Homme;23;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Bruxelles;5;;;
1000;BRUXELLES;Homme;23;1083;GANSHOREN;21008;21000;Ganshoren;Bruxelles;1;;;
1000;BRUXELLES;Homme;23;1090;JETTE;21010;21000;Jette;Bruxelles;9;;;
1000;BRUXELLES;Homme;23;1140;EVERE;21006;21000;Evere;Bruxelles;6;;;
1000;BRUXELLES;Homme;23;1150;WOLUWE-SAINT-PIERRE;21019;21000;Woluwe Saint-Pierre;Bruxelles;4;;;
1000;BRUXELLES;Homme;23;1160;AUDERGHEM;21002;21000;Auderghem;Bruxelles;3;;;
1000;BRUXELLES;Homme;23;1170;WATERMAEL-BOITSFORT;21017;21000;Watermael Boitsfort;Bruxelles;4;;;
1000;BRUXELLES;Homme;23;1180;UCCLE;21016;21000;Uccle;Bruxelles;17;;;
1000;BRUXELLES;Homme;23;1190;FOREST;21007;21000;Forest;Bruxelles;9;;;
1000;BRUXELLES;Homme;23;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Bruxelles;7;;;
1000;BRUXELLES;Homme;23;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;Saint-Josse-Ten-Noode;Bruxelles;8;;;
1000;BRUXELLES;Homme;24;1000;BRUXELLES;21004;21000;Bruxelles;Bruxelles;40;;;
1000;BRUXELLES;Homme;24;1030;SCHAERBEEK;21015;21000;Schaerbeek;Bruxelles;19;;;
1000;BRUXELLES;Homme;24;1040;ETTERBEEK;21005;21000;Etterbeek;Bruxelles;4;;;
1000;BRUXELLES;Homme;24;1050;IXELLES;21009;21000;Ixelles;Bruxelles;17;;;
